"key","time","date","site","transect","flight_time","depth","heading","temp","groundSpeed","lat","lon","DVLx","DVLy","altitude","seq","DVLlat","DVLlon","EucDIS","width","height","area"
"1_4","15:35:31","9/13/2023",1,4,"00:21:58",-5.73024,266,56.73,0.1,0,0,-14.5,-213.7,0.85,84.5166666666667,47.6299936067876,-122.398059144457,0.0895171837547594,2.38331210060977,1.04176133983788,2.48284240718308
"1_4","15:35:39","9/13/2023",1,4,"00:22:06",-5.76072,266,56.73,0.1,0,0,-15.1,-215.6,0.83,84.65,47.6299914508601,-122.398069274958,0.126635033461708,2.32723416883072,1.01724930831229,2.36737734852377
"1_4","15:35:47","9/13/2023",1,4,"00:22:14",-5.76072,266,56.73,0.1,0,0,-15.1,-217.8,0.84,84.7833333333333,47.6299914508601,-122.398081005012,0.0801154403289285,2.35527313472024,1.02950532407509,2.42476623184551
"1_4","15:35:55","9/13/2023",1,4,"00:22:22",-5.76072,266,56.71,0.1,0,0,-15,-220.4,0.83,84.9166666666667,47.6299918101814,-122.398094867804,0.120173161560305,2.32723416883072,1.01724930831229,2.36737734852377
"1_4","15:36:03","9/13/2023",1,4,"00:22:30",-5.73024,266,56.71,0.1,0,0,-14.8,-222.5,0.85,85.05,47.6299925288238,-122.398106064673,0.120173159902385,2.38331210060977,1.04176133983788,2.48284240718308
"1_4","15:36:11","9/13/2023",1,4,"00:22:38",-5.76072,266,56.73,0.1,0,0,-14.7,-225.3,0.83,85.1833333333333,47.6299928881451,-122.398120993833,0.160230877933582,2.32723416883072,1.01724930831229,2.36737734852377
"1_4","15:36:19","9/13/2023",1,4,"00:22:46",-5.76072,266,56.71,0.1,0,0,-14.6,-228.2,0.82,85.3166666666667,47.6299932474663,-122.398136456177,0.120173157918445,2.29919520294119,1.00499329254949,2.31067575721786
"1_4","15:36:27","9/13/2023",1,4,"00:22:54",-5.73024,266,56.71,0.1,0,0,-14.3,-231.1,0.82,85.45,47.6299943254301,-122.398151918521,0.165132599517866,2.29919520294119,1.00499329254949,2.31067575721786
"1_4","15:36:35","9/13/2023",1,4,"00:23:02",-5.73024,267,56.73,0.1,0,0,-15.2,-233.6,0.84,85.5833333333333,47.6299910915389,-122.398165248128,0.144294694653531,2.35527313472024,1.02950532407509,2.42476623184551
"1_4","15:36:43","9/13/2023",1,4,"00:23:10",-5.73024,266,56.68,0.1,0,0,-14.8,-236.4,0.82,85.7166666666667,47.6299925288238,-122.398180177288,0.165132606474623,2.29919520294119,1.00499329254949,2.31067575721786
"1_4","15:36:51","9/13/2023",1,4,"00:23:18",-5.73024,266,56.68,0.1,0,0,-14.3,-239.2,0.8,85.85,47.6299943254301,-122.398195106447,0.160230872433787,2.24311727116214,0.980481261023891,2.19933445065352
"1_4","15:36:59","9/13/2023",1,4,"00:23:26",-5.73024,266,56.68,0.1,0,0,-13.9,-242,0.81,85.9833333333333,47.629995762715,-122.398210035607,0.160230867895283,2.27115623705166,0.99273727678669,2.25466145792777
"1_4","15:37:07","9/13/2023",1,4,"00:23:34",-5.76072,267,56.66,0.1,0,0,-13.6,-244.8,0.78,86.1166666666667,47.6299968406788,-122.398224964767,0.160230866259853,2.18703933938308,0.955969229498294,2.0907423121525
"1_4","15:37:15","9/13/2023",1,4,"00:23:42",-5.76072,266,56.66,0.1,0,0,-13.2,-247.6,0.81,86.25,47.6299982779637,-122.398239893927,0.126635017476468,2.27115623705166,0.99273727678669,2.25466145792777
"1_4","15:37:23","9/13/2023",1,4,"00:23:50",-5.76072,267,56.64,0.1,0,0,-11.8,-248.7,0.76,86.3833333333333,47.6300033084611,-122.398245758954,0.164687890096506,2.13096140760403,0.931457197972697,1.9848993417148
"1_4","15:37:31","9/13/2023",1,4,"00:23:58",-5.73024,266,56.66,0.1,0,0,-11.2,-250.4,0.79,86.5166666666667,47.6300054643886,-122.398254823086,0.0400577107943308,2.21507830527261,0.968225245261093,2.1446947353951
"1_4","15:37:39","9/13/2023",1,4,"00:24:06",-5.73024,267,56.64,0.1,0,0,-11.1,-252.4,0.78,86.65,47.6300058237098,-122.398265486772,0.120173125857494,2.18703933938308,0.955969229498294,2.0907423121525
"1_4","15:37:47","9/13/2023",1,4,"00:24:14",-5.73024,267,56.64,0.1,0,0,-10.9,-254.8,0.78,86.7833333333333,47.6300065423523,-122.398278283194,0.120173125938566,2.18703933938308,0.955969229498294,2.0907423121525
"1_4","15:37:55","9/13/2023",1,4,"00:24:22",-5.73024,267,56.64,0.1,0,0,-11,-256.9,0.77,86.9166666666667,47.630006183031,-122.398289480064,0.126634999108202,2.15900037349356,0.943713213735495,2.03747718092574
"1_4","15:38:03","9/13/2023",1,4,"00:24:30",-5.76072,267,56.66,0.1,0,0,-11,-259.2,0.75,87.05,47.630006183031,-122.398301743303,0.0801154183098312,2.1029224417145,0.919201182209898,1.9330087945197
"1_4","15:38:11","9/13/2023",1,4,"00:24:38",-5.73024,267,56.64,0.1,0,0,-11,-261.2,0.75,87.1833333333333,47.630006183031,-122.398312406988,0.120173126472432,2.1029224417145,0.919201182209898,1.9330087945197
"1_4","15:38:19","9/13/2023",1,4,"00:24:46",-5.73024,267,56.64,0.1,0,0,-11,-262.7,0.76,87.3166666666667,47.630006183031,-122.398320404752,0.126634996969982,2.13096140760403,0.931457197972697,1.9848993417148
"1_4","15:38:27","9/13/2023",1,4,"00:24:54",-5.76072,267,56.64,0.1,0,0,-10.9,-264.5,0.75,87.45,47.6300065423523,-122.398330002069,0.0801154176129607,2.1029224417145,0.919201182209898,1.9330087945197
"1_4","15:38:35","9/13/2023",1,4,"00:25:02",-5.76072,267,56.66,0.1,0,0,-11.1,-267.1,0.75,87.5833333333333,47.6300058237098,-122.39834386486,0.126634999582877,2.1029224417145,0.919201182209898,1.9330087945197
"1_4","15:38:43","9/13/2023",1,4,"00:25:10",-5.73024,267,56.68,0.1,0,0,-11,-269,0.74,87.7166666666667,47.630006183031,-122.398353995362,0.0895171647192832,2.07488347582498,0.906945166447099,1.88180553934042
"1_4","15:38:51","9/13/2023",1,4,"00:25:18",-5.76072,267,56.73,0.1,0,0,-11.3,-270.5,0.75,87.85,47.6300051050673,-122.398361993126,0.0895171656922336,2.1029224417145,0.919201182209898,1.9330087945197
"1_4","15:38:59","9/13/2023",1,4,"00:25:26",-5.7912,267,56.75,0.1,0,0,-10.6,-273.4,0.7,87.9833333333333,47.630007620316,-122.39837745547,0.215626687429002,1.96272761226687,0.857921103395905,1.6838654387816
"1_4","15:39:07","9/13/2023",1,4,"00:25:34",-5.76072,264,56.79,0.1,0,0,-9.9,-275.9,0.72,88.1166666666667,47.6300101355647,-122.398390785077,0.126634991784877,2.01880554404592,0.882433134921502,1.78146090502935
"1_4","15:39:15","9/13/2023",1,4,"00:25:42",-5.76072,257,56.8,0.1,0,0,-9.8,-278,0.72,88.25,47.630010494886,-122.398401981946,0.120173115726465,2.01880554404592,0.882433134921502,1.78146090502935
"1_4","15:39:23","9/13/2023",1,4,"00:25:50",-5.73024,257,56.8,0.1,0,0,-9.4,-280.3,0.71,88.3833333333333,47.6300119321709,-122.398414245185,0.160230815721819,1.9907665781564,0.870177119158703,1.73231952589756
"1_4","15:39:31","9/13/2023",1,4,"00:25:58",-5.76072,257,56.8,0.1,0,0,-8.8,-283.6,0.73,88.5166666666667,47.6300140880984,-122.398431840266,0.204231070732631,2.04684450993545,0.894689150684301,1.83128957617697
"1_4","15:39:39","9/13/2023",1,4,"00:26:06",-5.73024,259,56.79,0.1,0,0,-8.1,-287,0.7,88.65,47.6300166033471,-122.398449968531,0.165132531100565,1.96272761226687,0.857921103395905,1.6838654387816
"1_4","15:39:47","9/13/2023",1,4,"00:26:14",-5.76072,260,56.73,0.1,0,0,-7.3,-290.6,0.68,88.7833333333333,47.630019477917,-122.398469163165,0.20423104994452,1.90664968048782,0.833409071870308,1.58901914059717
"1_4","15:39:55","9/13/2023",1,4,"00:26:22",-5.76072,267,56.68,0.1,0,0,-6.6,-293.6,0.67,88.9166666666667,47.6300219931657,-122.398485158693,0.120173088529643,1.87861071459829,0.821153056107509,1.5426269295287
"1_4","15:40:03","9/13/2023",1,4,"00:26:30",-5.7912,266,56.64,0.1,0,0,-7.4,-296,0.69,89.05,47.6300191185958,-122.398497955116,0.165132520298329,1.93468864637734,0.845665087633106,1.63609864368147
"1_4","15:40:11","9/13/2023",1,4,"00:26:38",-5.69976,266,56.61,0.1,0,0,-8.1,-296.9,0.75,89.1833333333333,47.6300166033471,-122.398502753775,0.0400577015392711,2.1029224417145,0.919201182209898,1.9330087945197
"1_4","15:40:19","9/13/2023",1,4,"00:26:46",-5.69976,266,56.68,0.1,0,0,-7.4,-299.2,0.73,89.3166666666667,47.6300191185958,-122.398515017013,0.0801153951705991,2.04684450993545,0.894689150684301,1.83128957617697
"1_4","15:40:27","9/13/2023",1,4,"00:26:54",-5.69976,266,56.75,0.1,0,0,-6.1,-300.6,0.72,89.45,47.6300237897719,-122.398522481593,0.0895171398477608,2.01880554404592,0.882433134921502,1.78146090502935
"1_4","15:40:35","9/13/2023",1,4,"00:27:02",-5.57784,266,56.82,0.1,0,0,-5.8,-302,0.85,89.5833333333333,47.6300248677356,-122.398529946173,0.144294626950728,2.38331210060977,1.04176133983788,2.48284240718308
"1_4","15:40:43","9/13/2023",1,4,"00:27:10",-5.60832,266,56.86,0.1,0,0,-5.4,-304.1,0.78,89.7166666666667,47.6300263050206,-122.398541143042,0.0895171363046484,2.18703933938308,0.955969229498294,2.0907423121525
"1_4","15:40:51","9/13/2023",1,4,"00:27:18",-5.60832,266,56.93,0.1,0,0,-4.9,-306.4,0.8,89.85,47.6300281016268,-122.398553406281,0.126634947177321,2.24311727116214,0.980481261023891,2.19933445065352
"1_4","15:40:59","9/13/2023",1,4,"00:27:26",-5.60832,266,56.97,0.1,0,0,-4.6,-308.3,0.84,89.9833333333333,47.6300291795906,-122.398563536782,0.120173071176556,2.35527313472024,1.02950532407509,2.42476623184551
"1_4","15:41:07","9/13/2023",1,4,"00:27:34",-5.60832,266,56.98,0.1,0,0,-4.3,-310.7,0.79,90.1166666666667,47.6300302575543,-122.398576333205,0.120173068573009,2.21507830527261,0.968225245261093,2.1446947353951
"1_4","15:41:15","9/13/2023",1,4,"00:27:42",-5.60832,266,56.97,0.1,0,0,-4.2,-311.9,0.81,90.25,47.6300306168755,-122.398582731416,0.120173067802313,2.27115623705166,0.99273727678669,2.25466145792777
"1_4","15:41:23","9/13/2023",1,4,"00:27:50",-5.60832,266,56.98,0.1,0,0,-3.7,-314.1,0.79,90.3833333333333,47.6300324134817,-122.39859446147,0.120173063459816,2.21507830527261,0.968225245261093,2.1446947353951
"1_4","15:41:31","9/13/2023",1,4,"00:27:58",-5.60832,269,56.98,0.1,0,0,-2.3,-316.8,0.77,90.5166666666667,47.6300374439791,-122.398608857445,0.179034239022204,2.15900037349356,0.943713213735495,2.03747718092574
"1_4","15:41:39","9/13/2023",1,4,"00:28:06",-5.60832,297,57.02,0,0,0,-2.2,-318.4,0.78,90.65,47.6300378033004,-122.398617388394,0.0565637724517914,2.18703933938308,0.955969229498294,2.0907423121525
"1_4","15:41:47","9/13/2023",1,4,"00:28:14",-5.6388,292,57.02,0.2,0,0,-2.8,-320.2,0.76,90.7833333333333,47.6300356473729,-122.398626985711,0.169691325123087,2.13096140760403,0.931457197972697,1.9848993417148
"1_4","15:41:55","9/13/2023",1,4,"00:28:22",-5.60832,263,56.98,0.1,0,0,-0.9,-322.1,0.74,90.9166666666667,47.6300424744765,-122.398637116212,0.0565637709758287,2.07488347582498,0.906945166447099,1.88180553934042
"1_4","15:42:03","9/13/2023",1,4,"00:28:30",-5.60832,264,56.97,0.1,0,0,-1,-324.6,0.79,91.05,47.6300421151553,-122.398650445819,0.120173040677141,2.21507830527261,0.968225245261093,2.1446947353951
"1_4","15:42:11","9/13/2023",1,4,"00:28:38",-5.6388,264,56.95,0.1,0,0,-1,-327.5,0.76,91.1833333333333,47.6300421151553,-122.398665908163,0.126634917195121,2.13096140760403,0.931457197972697,1.9848993417148
"1_4","15:42:19","9/13/2023",1,4,"00:28:46",-5.57784,264,56.97,0.1,0,0,-0.8,-329.1,0.79,91.3166666666667,47.6300428337978,-122.398674439111,0.0801153579282088,2.21507830527261,0.968225245261093,2.1446947353951
"1_4","15:42:27","9/13/2023",1,4,"00:28:54",-5.60832,264,56.98,0.1,0,0,-1,-330.3,0.78,91.45,47.6300421151553,-122.398680837323,0.0400576794044769,2.18703933938308,0.955969229498294,2.0907423121525
"1_4","15:42:35","9/13/2023",1,4,"00:29:02",-5.60832,264,56.93,0.1,0,0,-1.4,-332.4,0.76,91.5833333333333,47.6300406778703,-122.398692034192,0.165132454161005,2.13096140760403,0.931457197972697,1.9848993417148
"1_4","15:42:43","9/13/2023",1,4,"00:29:10",-5.60832,264,56.97,0.1,0,0,-1.6,-335.1,0.78,91.7166666666667,47.6300399592278,-122.398706430168,0.126634921099932,2.18703933938308,0.955969229498294,2.0907423121525
"1_4","15:42:51","9/13/2023",1,4,"00:29:18",-5.60832,264,56.98,0.1,0,0,-1.2,-337.8,0.75,91.85,47.6300413965128,-122.398720826143,0.120173043557429,2.1029224417145,0.919201182209898,1.9330087945197
"1_4","15:42:59","9/13/2023",1,4,"00:29:26",-5.60832,264,57.02,0.1,0,0,-0.4,-340.2,0.78,91.9833333333333,47.6300442710827,-122.398733622566,0.126634911553273,2.18703933938308,0.955969229498294,2.0907423121525
"1_4","15:43:07","9/13/2023",1,4,"00:29:34",-5.60832,264,57.02,0.1,0,0,-0.4,-343.4,0.77,92.1166666666667,47.6300442710827,-122.398750684463,0.16513244268562,2.15900037349356,0.943713213735495,2.03747718092574
"1_4","15:43:15","9/13/2023",1,4,"00:29:42",-5.57784,273,57.04,0,0,0,-0.9,-345.4,0.8,92.25,47.6300424744765,-122.398761348148,0.0565637701218189,2.24311727116214,0.980481261023891,2.19933445065352
"1_4","15:43:23","9/13/2023",1,4,"00:29:50",-5.6388,274,57.04,0.2,0,0,-0.6,-348.6,0.76,92.3833333333333,47.6300435524402,-122.398778410045,0.253269826859551,2.13096140760403,0.931457197972697,1.9848993417148
"1_4","15:43:31","9/13/2023",1,4,"00:29:58",-5.42544,265,57.06,0,0,0,-0.4,-350.2,0.9,92.5166666666667,47.6300442710827,-122.398786940994,0.0399354804272192,2.5235069300574,1.10304141865188,2.78353266410836
"1_4","15:43:39","9/13/2023",1,4,"00:30:06",-5.45592,258,57.06,0.1,0,0,-0.8,-351.9,0.93,92.65,47.6300428337978,-122.398796005126,0.120173037649168,2.60762382772598,1.13980946594027,2.97219432245349
"1_4","15:43:47","9/13/2023",1,4,"00:30:14",-5.45592,259,57.06,0.1,0,0,-1.4,-354.2,0.85,92.7833333333333,47.6300406778703,-122.398808268365,0.0801153603519117,2.38331210060977,1.04176133983788,2.48284240718308
"1_4","15:43:55","9/13/2023",1,4,"00:30:22",-5.45592,259,57.09,0.1,0,0,-1.8,-355.7,0.95,92.9166666666667,47.6300392405853,-122.398816266129,0.0801153644777595,2.66370175950504,1.16432149746587,3.10140522142938
"2_1","14:42:33","10/10/2023",2,1,"00:04:04",-14.0208,351,55.09,0.1,47.6272474,-122.3942314,-2.6,-3.7,1.23,43.6,47.62724192,-122.3942426,0.113127599,3.448792804,1.507489939,5.199020454
"2_1","14:42:41","10/10/2023",2,1,"00:04:12",-13.95984,354,55.09,0.1,47.6272476,-122.3942432,-4.5,-5.2,1.41,43.73333333,47.62723393,-122.3942477,0.144125175,3.95349419,1.728098223,6.832026283
"2_1","14:42:49","10/10/2023",2,1,"00:04:20",-14.35608,357,55.09,0.1,47.6272393,-122.3942628,-6.5,-6.7,1.17,43.86666667,47.62722559,-122.3942527,0.113127613,3.280559009,1.433953844,4.704170202
"2_1","14:42:57","10/10/2023",2,1,"00:04:28",-14.26464,350,55.09,0.1,47.6272292,-122.3942846,-7.7,-7.8,1.34,44,47.62722041,-122.3942567,0.089517216,3.757221429,1.642306112,6.170507718
"2_1","14:43:05","10/10/2023",2,1,"00:04:36",-14.29512,294,55.11,0,47.6272232,-122.394296,-8.9,-10,1.41,44.13333333,47.62721419,-122.3942664,0.12663509,3.95349419,1.728098223,6.832026283
"2_1","14:43:13","10/10/2023",2,1,"00:04:44",-14.75232,295,55.09,0.1,47.627215,-122.3943056,-8.8,-11.2,0.95,44.26666667,47.62721343,-122.3942727,0.040057742,2.66370176,1.164321497,3.101405221
"2_1","14:43:21","10/10/2023",2,1,"00:04:52",-14.75232,294,55.09,0.1,47.6272122,-122.3943184,-7.7,-13.1,0.91,44.4,47.62721548,-122.394284,0.144294734,2.551545896,1.115297434,2.845732592
"2_1","14:43:29","10/10/2023",2,1,"00:05:00",-14.81328,297,55.09,0.1,47.6271998,-122.3943547,-5.2,-15.2,0.77,44.53333333,47.6272222,-122.3942983,0.089353178,2.159000373,0.943713214,2.037477181
"2_1","14:43:37","10/10/2023",2,1,"00:05:08",-14.84376,293,55.09,0.1,47.6271941,-122.3943651,-3.9,-17.2,0.75,44.66666667,47.62722485,-122.3943104,0.144294709,2.102922442,0.919201182,1.933008795
"2_1","14:43:45","10/10/2023",2,1,"00:05:16",-14.72184,295,55.09,0.1,47.6272043,-122.3943566,-2.2,-19.1,0.77,44.8,47.62722899,-122.3943225,0.113127599,2.159000373,0.943713214,2.037477181
"2_1","14:43:53","10/10/2023",2,1,"00:05:24",-14.66088,295,55.09,0.1,47.6272013,-122.3943664,-1.6,-21.1,0.78,44.93333333,47.62722921,-122.3943336,0.16513261,2.187039339,0.955969229,2.090742312
"2_1","14:44:01","10/10/2023",2,1,"00:05:32",-14.66088,295,55.09,0.1,47.6271922,-122.3943907,-0.8,-22.8,0.8,45.06666667,47.6272304,-122.3943435,0.089517182,2.243117271,0.980481261,2.199334451
"2_1","14:44:09","10/10/2023",2,1,"00:05:40",-14.66088,295,55.09,0.1,47.6271833,-122.3944025,-0.2,-24.6,0.77,45.2,47.62723081,-122.3943536,0.089517177,2.159000373,0.943713214,2.037477181
"2_1","14:44:17","10/10/2023",2,1,"00:05:48",-14.6304,295,55.09,0.1,47.6271784,-122.394411,0.4,-26.5,0.77,45.33333333,47.62723113,-122.3943642,0.089517174,2.159000373,0.943713214,2.037477181
"2_1","14:44:25","10/10/2023",2,1,"00:05:56",-14.66088,294,55.09,0.1,47.6271718,-122.3944224,0.7,-28.5,0.76,45.46666667,47.62723031,-122.3943749,0.120173145,2.130961408,0.931457198,1.984899342
"2_1","14:44:33","10/10/2023",2,1,"00:06:04",-14.66088,294,55.09,0.1,47.627168,-122.3944243,1,-30.6,0.77,45.6,47.6272294,-122.3943861,0.120173144,2.159000373,0.943713214,2.037477181
"2_1","14:44:41","10/10/2023",2,1,"00:06:12",-14.50848,293,55.08,0.1,47.6271714,-122.3944259,1.6,-32.4,0.97,45.73333333,47.62722981,-122.3943962,0.089517168,2.719779691,1.188833529,3.233365288
"2_1","14:44:49","10/10/2023",2,1,"00:06:20",-14.50848,290,55.09,0.1,47.6271698,-122.394432,2.2,-34.5,1,45.86666667,47.62722994,-122.3944079,0.126635003,2.803896589,1.225601576,3.436460079
"2_1","14:44:57","10/10/2023",2,1,"00:06:28",-14.53896,289,55.09,0.1,47.627161,-122.394443,2.8,-36.8,0.99,46,47.62722988,-122.3944206,0.126634998,2.775857623,1.213345561,3.368074524
"2_1","14:45:05","10/10/2023",2,1,"00:06:36",-14.53896,289,55.09,0.1,47.6271753,-122.3944323,3.7,-39.4,0.95,46.13333333,47.62723058,-122.3944352,0.126634993,2.66370176,1.164321497,3.101405221
"2_1","14:45:13","10/10/2023",2,1,"00:06:44",-14.53896,289,55.09,0.1,47.6271694,-122.3944428,4.7,-41.7,0.9,46.26666667,47.62723192,-122.3944484,0.144294649,2.52350693,1.103041419,2.783532664
"2_1","14:45:21","10/10/2023",2,1,"00:06:52",-14.53896,289,55.09,0.1,47.6271756,-122.3944464,6.1,-43.8,0.91,46.4,47.62723482,-122.3944612,0.113127565,2.551545896,1.115297434,2.845732592
"2_1","14:45:29","10/10/2023",2,1,"00:07:00",-14.53896,288,55.09,0.1,47.6271779,-122.3944505,7.4,-45.9,0.88,46.53333333,47.62723738,-122.3944738,0.113127559,2.467428998,1.078529387,2.661194685
"2_1","14:45:37","10/10/2023",2,1,"00:07:08",-14.53896,288,55.08,0.1,47.6271642,-122.3944767,9.4,-48.7,0.83,46.66666667,47.62724172,-122.3944909,0.200068681,2.327234169,1.017249308,2.367377349
"2_1","14:45:45","10/10/2023",2,1,"00:07:16",-14.53896,289,55.08,0.1,47.6271547,-122.394493,10.8,-50.8,0.81,46.8,47.62724463,-122.3945037,0.113127546,2.271156237,0.992737277,2.254661458
"2_1","14:45:53","10/10/2023",2,1,"00:07:24",-14.53896,288,55.09,0.1,47.6271546,-122.3945027,11.2,-53.1,0.83,46.93333333,47.62724387,-122.3945161,0.120173059,2.327234169,1.017249308,2.367377349
"2_1","14:46:01","10/10/2023",2,1,"00:07:32",-14.53896,289,55.09,0.1,47.6271567,-122.3945095,11.7,-55.1,0.85,47.06666667,47.62724375,-122.3945271,0.08011537,2.383312101,1.04176134,2.482842407
"2_1","14:46:09","10/10/2023",2,1,"00:07:40",-14.50848,288,55.08,0.1,47.6271468,-122.3945198,11.3,-56.5,0.88,47.2,47.62724106,-122.3945337,0.089517121,2.467428998,1.078529387,2.661194685
"2_1","14:46:17","10/10/2023",2,1,"00:07:48",-14.53896,288,55.09,0.1,47.627134,-122.3945269,11.3,-57.8,0.87,47.33333333,47.62723985,-122.3945404,0.089517121,2.439390032,1.066273371,2.601056634
"2_1","14:46:25","10/10/2023",2,1,"00:07:56",-14.53896,288,55.09,0.1,47.6271331,-122.3945357,12.8,-59.8,0.8,47.46666667,47.6272432,-122.3945528,0.089517111,2.243117271,0.980481261,2.199334451
"2_1","14:46:33","10/10/2023",2,1,"00:08:04",-14.38656,288,55.08,0.1,47.6271325,-122.394542,14,-61.6,0.94,47.6,47.62724569,-122.3945637,0.144294582,2.635662794,1.152065482,3.036456126
"2_1","14:46:41","10/10/2023",2,1,"00:08:12",-14.44752,289,55.08,0.1,47.6271088,-122.3945659,15.8,-63.5,0.83,47.73333333,47.62725017,-122.394576,0.113127525,2.327234169,1.017249308,2.367377349
"2_1","14:46:49","10/10/2023",2,1,"00:08:20",-14.44752,289,55.08,0.1,47.6270941,-122.3945866,18.1,-65.9,0.78,47.86666667,47.62725592,-122.3945915,0.169691274,2.187039339,0.955969229,2.090742312
"2_1","14:46:57","10/10/2023",2,1,"00:08:28",-14.41704,289,55.08,0.1,47.627092,-122.3945967,19,-68.8,0.81,48,47.62725635,-122.3946077,0.120172994,2.271156237,0.992737277,2.254661458
"2_1","14:47:05","10/10/2023",2,1,"00:08:36",-14.44752,289,55.08,0.1,47.6271014,-122.3945964,20.7,-70.7,0.77,48.13333333,47.62726048,-122.3946198,0.169691262,2.159000373,0.943713214,2.037477181
"2_1","14:47:13","10/10/2023",2,1,"00:08:44",-14.41704,290,55.08,0.1,47.6270927,-122.3946129,22.5,-72.6,0.82,48.26666667,47.62726496,-122.3946321,0.08011531,2.299195203,1.004993293,2.310675757
"2_1","14:47:21","10/10/2023",2,1,"00:08:52",-14.41704,288,55.08,0.2,47.6270988,-122.3946113,23.4,-73.8,0.83,48.4,47.62726697,-122.3946395,0.23305062,2.327234169,1.017249308,2.367377349
"2_1","14:47:29","10/10/2023",2,1,"00:09:00",-14.41704,289,55.08,0.1,47.6270778,-122.3946329,26.2,-76.2,0.8,48.53333333,47.62727445,-122.3946557,0.199897492,2.243117271,0.980481261,2.199334451
"2_1","14:47:37","10/10/2023",2,1,"00:09:08",-14.38656,289,55.06,0.1,47.6270835,-122.394644,27.4,-78.4,0.78,48.66666667,47.62727657,-122.3946687,0.089353137,2.187039339,0.955969229,2.090742312
"2_1","14:47:45","10/10/2023",2,1,"00:09:16",-14.1732,287,55.08,0.1,47.6270592,-122.3946626,27.4,-81,1.08,48.8,47.62727415,-122.3946821,0.126634802,3.028208316,1.323649702,4.008287036
"2_1","14:47:53","10/10/2023",2,1,"00:09:24",-14.23416,287,55.06,0.2,47.6270476,-122.394665,26.4,-84.8,0.94,48.93333333,47.62726715,-122.3947003,0.204230783,2.635662794,1.152065482,3.036456126
"2_1","14:48:01","10/10/2023",2,1,"00:09:32",-14.56944,290,55.08,0.1,47.6270369,-122.3946719,26,-88.7,0.88,49.06666667,47.62726213,-122.3947198,0.08011529,2.467428998,1.078529387,2.661194685
"2_1","14:48:09","10/10/2023",2,1,"00:09:40",-14.478,287,55.06,0.1,47.6270199,-122.3946764,26.5,-91.4,0.97,49.2,47.62726136,-122.3947344,0.165132306,2.719779691,1.188833529,3.233365288
"2_1","14:48:17","10/10/2023",2,1,"00:09:48",-14.478,287,55.06,0.1,47.6270101,-122.3946803,26.8,-94.2,1,49.33333333,47.6272598,-122.3947493,0.165132304,2.803896589,1.225601576,3.436460079
"2_1","14:48:25","10/10/2023",2,1,"00:09:56",-14.478,287,55.06,0.1,47.6270217,-122.3946787,26.4,-97.3,1.02,49.46666667,47.62725552,-122.3947647,0.160230573,2.859974521,1.250113608,3.575293066
"2_1","14:48:33","10/10/2023",2,1,"00:10:04",-14.478,287,55.08,0.1,47.6270079,-122.3946789,26.5,-100.1,1.07,49.6,47.62725327,-122.3947792,0.160230574,3.00016935,1.311393687,3.934403145
"2_1","14:48:41","10/10/2023",2,1,"00:10:12",-14.6304,287,55.06,0.1,47.6270121,-122.3946765,26.5,-103,0.95,49.73333333,47.62725057,-122.3947942,0.120172928,2.66370176,1.164321497,3.101405221
"2_1","14:48:49","10/10/2023",2,1,"00:10:20",-14.66088,287,55.06,0.2,47.6270191,-122.3946779,26.8,-106.3,0.96,49.86666667,47.62724854,-122.3948116,0.179034084,2.691740725,1.176577513,3.167041609
"2_1","14:48:57","10/10/2023",2,1,"00:10:28",-14.66088,287,55.06,0.1,47.6270493,-122.3946807,27.9,-109.9,0.95,50,47.62724901,-122.3948316,0.179034074,2.66370176,1.164321497,3.101405221
"2_1","14:49:05","10/10/2023",2,1,"00:10:36",-14.6304,289,55.08,0,47.627033,-122.3946743,27.6,-110.8,0.99,50.13333333,47.62724713,-122.3948359,0.039935473,2.775857623,1.213345561,3.368074524
"2_1","14:49:13","10/10/2023",2,1,"00:10:44",-14.6304,287,55.09,0,47.6270131,-122.3946655,26.8,-110.9,1.01,50.26666667,47.62724427,-122.3948353,0.056563741,2.831935555,1.237857592,3.505532927
"2_1","14:49:21","10/10/2023",2,1,"00:10:52",-14.66088,287,55.08,0.1,47.6269888,-122.3946707,27.2,-113,1.03,50.4,47.6272437,-122.3948466,0.126634803,2.888013487,1.262369624,3.645740498
"2_1","14:49:29","10/10/2023",2,1,"00:11:00",-14.72184,287,55.08,0.1,47.6269988,-122.3946833,27.7,-114.8,0.97,50.53333333,47.62724376,-122.3948566,0.089517038,2.719779691,1.188833529,3.233365288
"2_1","14:49:37","10/10/2023",2,1,"00:11:08",-14.69136,287,55.08,0.1,47.6270093,-122.3946987,28.4,-116.7,0.99,50.66666667,47.62724442,-122.3948674,0.126634793,2.775857623,1.213345561,3.368074524
"2_1","14:49:45","10/10/2023",2,1,"00:11:16",-14.69136,287,55.08,0.1,47.6270049,-122.3947144,29.3,-118.6,0.93,50.8,47.62724578,-122.3948784,0.089517029,2.607623828,1.139809466,2.972194322
"2_1","14:49:53","10/10/2023",2,1,"00:11:24",-14.72184,286,55.08,0.1,47.6269912,-122.3947276,30.6,-120.7,0.92,50.93333333,47.62724834,-122.394891,0.179034046,2.579584862,1.12755345,2.908619811
