time,date,site,transect,flight_time,depth,heading,temp,groundSpeed,lat,lon,DVLx,DVLy,altitude,seq,EucDIS,width,height,area,DVLlat,DVLlon
15:19:54,10/10/2023,2,3,0:04:50,-11.2776,326,55,0,47.6267365,-122.3939284,2.9,-0.3,0.81,80.9,NA,2.271156237,0.992737277,2.254661458,47.627332,-122.394204
15:19:55,10/10/2023,2,3,0:04:51,-11.24712,324,55,0.1,47.6267363,-122.3939273,3,-0.4,0.82,80.91666667,0.056563799,2.299195203,1.004993293,2.310675757,47.62733221,-122.3942047
15:19:56,10/10/2023,2,3,0:04:52,-11.21664,324,54.99,0.1,47.6267363,-122.3939271,3.3,-0.5,0.74,80.93333333,0.126325773,2.074883476,0.906945166,1.881805539,47.6273331,-122.3942057
15:19:57,10/10/2023,2,3,0:04:53,-11.15568,325,55,0.1,47.6267361,-122.3939246,3.5,-0.6,0.66,80.95,0.089353176,1.850571749,0.80889704,1.49692201,47.62733366,-122.3942066
15:19:58,10/10/2023,2,3,0:04:54,-11.1252,326,54.99,0,47.6267361,-122.3939232,3.7,-0.7,0.65,80.96666667,0.089353174,1.822532783,0.796641025,1.451904383,47.62733421,-122.3942075
15:19:59,10/10/2023,2,3,0:04:55,-11.15568,328,55,0,47.6267361,-122.3939232,3.7,-0.9,0.75,80.98333333,0.080115442,2.102922442,0.919201182,1.933008795,47.62733396,-122.3942085
15:20:00,10/10/2023,2,3,0:04:56,-11.15568,328,55,0,47.6267356,-122.3939204,3.6,-1,0.71,81,0.056563797,1.990766578,0.870177119,1.732319526,47.6273335,-122.3942088
15:20:01,10/10/2023,2,3,0:04:57,-11.15568,328,55,0.1,47.626736,-122.3939186,3.5,-1.2,0.7,81.01666667,0.089517184,1.962727612,0.857921103,1.683865439,47.62733292,-122.3942096
15:20:02,10/10/2023,2,3,0:04:58,-11.15568,328,55,0.1,47.6267363,-122.3939191,3.3,-1.4,0.7,81.03333333,0.113127597,1.962727612,0.857921103,1.683865439,47.627332,-122.3942102
15:20:03,10/10/2023,2,3,0:04:59,-11.15568,328,55,0.1,47.6267365,-122.3939116,3.1,-1.6,0.7,81.05,0.113127597,1.962727612,0.857921103,1.683865439,47.62733108,-122.3942109
15:20:04,10/10/2023,2,3,0:05:00,-11.15568,326,55,0.1,47.6267363,-122.39391,2.9,-1.8,0.71,81.06666667,0.113127597,1.990766578,0.870177119,1.732319526,47.62733016,-122.3942115
