time,date,site,transect,flight_time,depth,heading,temp,groundSpeed,lat,lon,DVLx,DVLy,altitude,seq,EucDIS,width,height,area,DVLlat,DVLlon
15:48:18,9/12/2023,"8","4",00:20:09,-4.29768,"132",56.21,0.1,"0","0",-146,38.8,1.02,65.2,"0.0565638033668297",2.85997452073173,1.25011360780546,3.57529306634363,47.5891209506619,-122.343231658381
15:48:19,9/12/2023,"8","4",00:20:10,-4.29768,"131",56.21,0.1,"0","0",-146.1,39.1,1,65.2166666666667,"0.126635287187857",2.80389658895267,1.22560157627986,3.43646007914613,47.589120244325,-122.343230338684
15:48:20,9/12/2023,"8","4",00:20:11,-4.29768,"131",56.21,0.1,"0","0",-146.2,39.4,0.92,65.2333333333333,"0.126635285996883",2.57958486183646,1.12755345017747,2.90861981098928,47.5891195379882,-122.343229018988
15:48:21,9/12/2023,"8","4",00:20:12,-4.29768,"131",56.21,0.1,"0","0",-146.4,39.7,0.91,65.25,"0.144294842086513",2.55154589594693,1.11529743441468,2.84573259154091,47.5891184939999,-122.343227881509
15:48:22,9/12/2023,"8","4",00:20:13,-4.29768,"130",56.21,0.1,"0","0",-146.7,39.9,0.91,65.2666666666667,"0.144125060629158",2.55154589594693,1.11529743441468,2.84573259154091,47.5891172352551,-122.343227426885
15:48:23,9/12/2023,"8","4",00:20:14,-4.29768,"130",56.21,0.1,"0","0",-146.9,40,0.91,65.2833333333333,"0.0893530634507277",2.55154589594693,1.11529743441468,2.84573259154091,47.589116437057,-122.343227290681
15:48:24,9/12/2023,"8","4",00:20:15,-4.29768,"128",56.21,0.1,"0","0",-147.1,40.2,0.91,65.3,"0.113127614960017",2.55154589594693,1.11529743441468,2.84573259154091,47.5891155159637,-122.34322665384
15:48:25,9/12/2023,"8","4",00:20:16,-4.29768,"129",56.21,0,"0","0",-147.2,40.3,0.86,65.3166666666667,"0.056563808687571",2.4113510664993,1.05401735560068,2.54160587453648,47.5891150554171,-122.343226335419
15:48:26,9/12/2023,"8","4",00:20:17,-4.32816,"129",56.21,0.1,"0","0",-147.3,40.5,0.85,65.3333333333333,"0.0895173276983898",2.38331210060977,1.04176133983788,2.48284240718308,47.5891144719754,-122.343225516361
15:48:27,9/12/2023,"8","4",00:20:18,-4.32816,"129",56.21,0.1,"0","0",-147.6,40.6,0.85,65.35,"0.126325557134065",2.38331210060977,1.04176133983788,2.48284240718308,47.5891133361257,-122.343225562375
15:48:28,9/12/2023,"8","4",00:20:19,-4.32816,"129",56.19,0.1,"0","0",-148,40.8,0.82,65.3666666666667,"0.178706127287857",2.29919520294119,1.00499329254949,2.31067575721786,47.5891117397294,-122.343225289968
15:48:29,9/12/2023,"8","4",00:20:20,-4.29768,"129",56.19,0.1,"0","0",-148.3,41.1,0.87,65.3833333333333,"0.169691430250703",2.43939003238882,1.06627337136348,2.6010566339057,47.5891103580895,-122.343224334706
15:48:30,9/12/2023,"8","4",00:20:21,-4.23672,"128",56.19,0.1,"0","0",-148.4,41.4,0.88,65.4,"0.12663530350923",2.46742899827835,1.07852938712628,2.66119468529076,47.5891096517527,-122.34322301501
15:48:31,9/12/2023,"8","4",00:20:22,-4.23672,"129",56.19,0.1,"0","0",-148.6,41.5,0.89,65.4166666666667,"0.0893530651967444",2.49546796416788,1.09078540288908,2.72202002869165,47.5891088535546,-122.343222878806
15:48:32,9/12/2023,"8","4",00:20:23,-4.17576,"129",56.19,0.1,"0","0",-148.7,41.7,0.94,65.4333333333333,"0.0895173350826153",2.63566279361551,1.15206548170307,3.03645612593352,47.5891082701129,-122.343222059748
15:48:33,9/12/2023,"8","4",00:20:24,-4.14528,"130",56.19,0.1,"0","0",-148.9,42,0.89,65.45,"0.144294860105855",2.49546796416788,1.09078540288908,2.72202002869165,47.5891072261245,-122.343220922269
15:48:34,9/12/2023,"8","4",00:20:25,-4.08432,"129",56.19,0.1,"0","0",-149,42.4,0.88,65.4666666666667,"0.165133002163956",2.46742899827835,1.07852938712628,2.66119468529076,47.5891063968926,-122.343219101934
15:48:35,9/12/2023,"8","4",00:20:26,-4.05384,"131",56.19,0.1,"0","0",-149.1,42.7,0.88,65.4833333333333,"0.126635308937256",2.46742899827835,1.07852938712628,2.66119468529076,47.5891056905557,-122.343217782238
15:48:36,9/12/2023,"8","4",00:20:27,-4.05384,"128",56.19,0.1,"0","0",-149.2,42.9,0.8,65.5,"0.0895173376642035",2.24311727116214,0.980481261023891,2.19933445065352,47.589105107114,-122.343216963179
