time,date,site,transect,flight_time,depth,heading,temp,groundSpeed,lat,lon,DVLx,DVLy,altitude,seq,DVLlat,DVLlon,EucDIS,width,height,area
13:01:44,9/8/2023,"6","3",00:04:16,-4.02336,"348",57.42,0,"0","0",0.4,-1.1,1.31,65.1333333333333,47.6196471254301,-122.363192233079,"0.0565639031016455",3.673104531528,1.60553806492662,5.89730914182267
13:01:45,9/8/2023,"6","3",00:04:17,-4.14528,"331",57.4,0,"0","0",0.4,-1.2,1.21,65.15,47.6196471254301,-122.363192766157,"0.0400578153978386",3.39271487263273,1.48297790729864,5.03132120187785
13:01:46,9/8/2023,"6","3",00:04:18,-4.14528,"329",57.38,0,"0","0",0.5,-1.3,1.19,65.1666666666667,47.6196474847513,-122.363193299236,"0.0565638998026658",3.33663694085368,1.45846587577304,4.86637111807883
13:01:47,9/8/2023,"6","3",00:04:19,-4.1148,"330",57.38,0,"0","0",0.6,-1.2,1.19,65.1833333333333,47.6196478440725,-122.363192766157,"0.0565639003667853",3.33663694085368,1.45846587577304,4.86637111807883
13:01:48,9/8/2023,"6","3",00:04:20,-4.1148,"333",57.36,0,"0","0",0.7,-1.2,1.21,65.2,47.6196482033938,-122.363192766157,"0.0399355275757317",3.39271487263273,1.48297790729864,5.03132120187785
13:01:49,9/8/2023,"6","3",00:04:21,-4.32816,"334",57.36,0,"0","0",0.8,-1.2,1,65.2166666666667,47.619648562715,-122.363192766157,"0.0399355303696052",2.80389658895267,1.22560157627986,3.43646007914613
13:01:50,9/8/2023,"6","3",00:04:22,-4.45008,"332",57.36,0.1,"0","0",0.9,-1.2,0.89,65.2333333333333,47.6196489220363,-122.363192766157,"0.0399355285070229",2.49546796416788,1.09078540288908,2.72202002869165
13:01:51,9/8/2023,"6","3",00:04:23,-4.4196,"326",57.36,0,"0","0",1,-1.2,0.9,65.25,47.6196492813575,-122.363192766157,"0.0399355285060671",2.5235069300574,1.10304141865188,2.78353266410836
13:01:52,9/8/2023,"6","3",00:04:24,-4.38912,"327",57.34,0,"0","0",1.1,-1.2,0.91,65.2666666666667,47.6196496406788,-122.363192766157,"0.0399355285070229",2.55154589594693,1.11529743441468,2.84573259154091
13:01:53,9/8/2023,"6","3",00:04:25,-4.32816,"328",57.34,0.1,"0","0",1.3,-1.2,0.97,65.2833333333333,47.6196503593212,-122.363192766157,"0.0798710579453369",2.71977969128409,1.18883352899147,3.23336528846859
13:01:54,9/8/2023,"6","3",00:04:26,-4.29768,"326",57.34,0.1,"0","0",1.5,-1.1,0.99,65.3,47.6196510779637,-122.363192233079,"0.0893533094677337",2.77585762306314,1.21334556051707,3.36807452357112
13:01:55,9/8/2023,"6","3",00:04:27,-4.2672,"327",57.33,0.1,"0","0",1.7,-1.1,0.99,65.3166666666667,47.6196517966062,-122.363192233079,"0.079871057949160107",2.77585762306314,1.21334556051707,3.36807452357112
13:01:56,9/8/2023,"6","3",00:04:28,-4.23672,"326",57.31,0.1,"0","0",2,-1.1,1,65.3333333333333,47.6196528745699,-122.363192233079,"0.11980658645905",2.80389658895267,1.22560157627986,3.43646007914613
13:01:57,9/8/2023,"6","3",00:04:29,-4.2672,"326",57.33,0.1,"0","0",2.3,-1.2,0.99,65.35,47.6196539525337,-122.363192766157,"0.126325951238879",2.77585762306314,1.21334556051707,3.36807452357112
13:01:58,9/8/2023,"6","3",00:04:30,-4.48056,"326",57.31,0.1,"0","0",2.5,-1.1,0.79,65.3666666666667,47.6196546711761,-122.363192233079,"0.089353310743391",2.21507830527261,0.968225245261093,2.1446947353951
13:01:59,9/8/2023,"6","3",00:04:31,-4.60248,"325",57.31,0.1,"0","0",2.7,-1.1,0.66,65.3833333333333,47.6196553898186,-122.363192233079,"0.0798710579501158",1.85057174870876,0.80889704034471,1.49692201047605
13:02:00,9/8/2023,"6","3",00:04:32,-4.60248,"325",57.27,0.1,"0","0",3,-1.2,0.61,65.4,47.6196564677824,-122.363192766157,"0.126325951514558",1.71037691926113,0.747616961530717,1.27870679545027
13:02:01,9/8/2023,"6","3",00:04:33,-4.60248,"324",57.27,0.1,"0","0",3.3,-1.2,0.6,65.4166666666667,47.6196575457461,-122.363192766157,"0.119806584589777",1.6823379533716,0.735360945767918,1.23712562849261
