time,date,site,transect,flight_time,depth,heading,temp,groundSpeed,lat,lon,DVLx,DVLy,altitude,seq,DVLlat,DVLlon,EucDIS,width,height,area
14:57:22,9/15/2023,5,3,00:03:42,-4.75488,306,55.89,0,47.6245385,-122.3699976,-3.5,-0.2,1,60.7,47.624617,-122.370217,NA,2.80389658895267,1.22560157627986,3.43646007914613
14:57:23,9/15/2023,5,3,00:03:43,-4.81584,305,55.89,0,47.6245371,-122.3699912,-3.4,-0.2,0.97,60.7166666666667,47.6246173376515,-122.370217182341,0.0399498603000474,2.71977969128409,1.18883352899147,3.23336528846859
14:57:24,9/15/2023,5,3,00:03:44,-4.81584,305,55.89,0,47.6245371,-122.3699933,-3.3,-0.2,0.94,60.7333333333333,47.624617675303,-122.370217364682,0.0399498593870159,2.63566279361551,1.15206548170307,3.03645612593352
14:57:25,9/15/2023,5,3,00:03:45,-4.81584,305,55.9,0.1,47.6245369,-122.3699987,-3.2,-0.3,0.92,60.75,47.6246178900595,-122.37021804800101,0.0566194402271117,2.57958486183646,1.12755345017747,2.90861981098928
14:57:26,9/15/2023,5,3,00:03:46,-4.78536,305,55.89,0.1,47.6245369,-122.3700032,-3,-0.5,0.91,60.7666666666667,47.6246183195723,-122.370219414638,0.113238877826596,2.55154589594693,1.11529743441468,2.84573259154091
14:57:27,9/15/2023,5,3,00:03:47,-4.78536,305,55.89,0.1,47.6245362,-122.3700006,-2.9,-0.7,0.93,60.7833333333333,47.6246184114336,-122.370220598935,0.0895683935687695,2.60762382772598,1.13980946594027,2.97219432245349
14:57:28,9/15/2023,5,3,00:03:48,-4.78536,305,55.89,0.1,47.6245353,-122.3700031,-2.8,-0.9,0.94,60.8,47.6246185032949,-122.370221783231,0.0895683917810059,2.63566279361551,1.15206548170307,3.03645612593352
14:57:29,9/15/2023,5,3,00:03:49,-4.78536,305,55.89,0.1,47.6245341,-122.3700028,-2.7,-1,0.93,60.8166666666667,47.6246187180513,-122.37022246655,0.0566194372899619,2.60762382772598,1.13980946594027,2.97219432245349
14:57:30,9/15/2023,5,3,00:03:50,-4.78536,305,55.89,0.1,47.6245343,-122.3700054,-2.5,-1,0.95,60.8333333333333,47.6246193933544,-122.370222831232,0.0798997200999519,2.66370175950504,1.16432149746587,3.10140522142938
14:57:31,9/15/2023,5,3,00:03:51,-4.78536,305,55.89,0.1,47.6245342,-122.3700101,-2.2,-1.1,0.95,60.85,47.6246202834138,-122.370223879233,0.126436796827409,2.66370175950504,1.16432149746587,3.10140522142938
14:57:32,9/15/2023,5,3,00:03:52,-4.75488,305,55.89,0.1,47.6245341,-122.3700141,-2,-1.2,0.89,60.8666666666667,47.6246208358218,-122.370224744892,0.0894428360704706,2.49546796416788,1.09078540288908,2.72202002869165
14:57:33,9/15/2023,5,3,00:03:53,-4.75488,304,55.89,0.1,47.6245344,-122.3700161,-1.8,-1.4,0.89,60.8833333333333,47.6246212653346,-122.37022611153,0.113238872655914,2.49546796416788,1.09078540288908,2.72202002869165
14:57:34,9/15/2023,5,3,00:03:54,-4.7244,305,55.85,0.1,47.6245343,-122.3700164,-1.7,-1.6,0.89,60.9,47.6246213571959,-122.370227295826,0.0895683868978763,2.49546796416788,1.09078540288908,2.72202002869165
14:57:35,9/15/2023,5,3,00:03:55,-4.75488,305,55.85,0.1,47.6245347,-122.3700194,-1.6,-1.8,0.88,60.9166666666667,47.6246214490572,-122.370228480123,0.089568386451953,2.46742899827835,1.07852938712628,2.66119468529076
