time,date,site,transect,flight_time,depth,heading,temp,groundSpeed,lat,lon,DVLx,DVLy,altitude,seq,EucDIS,width,height,area,DVLlat,DVLlon
15:18:22,9/14/2023,3,4,0:23:27,-5.42544,314,55.85,0,47.6271914,-122.391105,-10.1,-6.7,1.03,80.46666667,NA,2.888013487,1.262369624,3.645740498,47.627102,-122.390909
15:18:23,9/14/2023,3,4,0:23:28,-5.45592,312,55.83,0.1,47.6271912,-122.3911045,-10.1,-6.8,1.04,80.48333333,0.040057735,2.916052453,1.274625639,3.716875222,47.627102,-122.3909095
15:18:24,9/14/2023,3,4,0:23:29,-5.45592,312,55.83,0.1,47.6271921,-122.3911091,-9.9,-6.9,1.04,80.5,0.089353197,2.916052453,1.274625639,3.716875222,47.62710272,-122.3909101
15:18:25,9/14/2023,3,4,0:23:30,-5.39496,312,55.83,0.1,47.6271928,-122.3911131,-9.7,-7.1,1.02,80.51666667,0.113127625,2.859974521,1.250113608,3.575293066,47.62710344,-122.3909111
15:18:26,9/14/2023,3,4,0:23:31,-5.36448,312,55.83,0.1,47.6271928,-122.3911108,-9.7,-7.4,0.93,80.53333333,0.120173196,2.607623828,1.139809466,2.972194322,47.62710344,-122.3909127
15:18:27,9/14/2023,3,4,0:23:32,-5.4864,313,55.83,0,47.6271898,-122.3910997,-9.6,-7.6,0.99,80.55,0.089517209,2.775857623,1.213345561,3.368074524,47.6271038,-122.3909138
15:18:28,9/14/2023,3,4,0:23:33,-5.54736,313,55.83,0,47.6271883,-122.3910881,-9.7,-7.6,0.74,80.56666667,0.039935484,2.074883476,0.906945166,1.881805539,47.62710344,-122.3909138
15:18:29,9/14/2023,3,4,0:23:34,-5.54736,314,55.83,0,47.6271854,-122.3910807,-9.7,-7.5,0.74,80.58333333,0.040057733,2.074883476,0.906945166,1.881805539,47.62710344,-122.3909133
15:18:30,9/14/2023,3,4,0:23:35,-5.51688,313,55.81,0.1,47.6271836,-122.3910739,-9.7,-7.5,0.76,80.6,0,2.130961408,0.931457198,1.984899342,47.62710344,-122.3909133
15:18:31,9/14/2023,3,4,0:23:36,-5.51688,311,55.83,0.1,47.6271834,-122.3910765,-9.6,-7.6,0.79,80.61666667,0.056563813,2.215078305,0.968225245,2.144694735,47.6271038,-122.3909138
15:18:32,9/14/2023,3,4,0:23:37,-5.4864,311,55.83,0,47.6271842,-122.3910803,-9.4,-7.7,0.8,80.63333333,0.089353194,2.243117271,0.980481261,2.199334451,47.62710452,-122.3909143
15:18:33,9/14/2023,3,4,0:23:38,-5.45592,312,55.83,0,47.6271845,-122.3910849,-9.4,-7.8,0.84,80.65,0.040057733,2.355273135,1.029505324,2.424766232,47.62710452,-122.3909149
15:18:34,9/14/2023,3,4,0:23:39,-5.45592,312,55.83,0.1,47.627184,-122.3910846,-9.4,-7.9,0.83,80.66666667,0.040057731,2.327234169,1.017249308,2.367377349,47.62710452,-122.3909154
15:18:35,9/14/2023,3,4,0:23:40,-5.4864,312,55.83,0,47.6271841,-122.3910911,-9.3,-8.1,0.84,80.68333333,0.089517207,2.355273135,1.029505324,2.424766232,47.62710487,-122.3909165
15:18:36,9/14/2023,3,4,0:23:41,-5.4864,310,55.83,0,47.627183,-122.3910902,-9.3,-8.2,0.86,80.7,0.040057731,2.411351066,1.054017356,2.541605875,47.62710487,-122.390917
15:18:37,9/14/2023,3,4,0:23:42,-5.45592,310,55.83,0,47.6271829,-122.3910904,-9.2,-8.2,0.9,80.71666667,0.039935483,2.52350693,1.103041419,2.783532664,47.62710523,-122.390917
15:18:38,9/14/2023,3,4,0:23:43,-5.4864,310,55.83,0.1,47.6271806,-122.3910828,-9.1,-8.3,0.93,80.73333333,0.056563811,2.607623828,1.139809466,2.972194322,47.62710559,-122.3909175
15:18:39,9/14/2023,3,4,0:23:44,-5.4864,311,55.83,0.1,47.6271809,-122.391088,-8.9,-8.5,0.91,80.75,0.113127621,2.551545896,1.115297434,2.845732592,47.62710631,-122.3909186
15:18:40,9/14/2023,3,4,0:23:45,-5.4864,311,55.83,0.1,47.6271806,-122.3910887,-8.7,-8.8,0.81,80.76666667,0.144294725,2.271156237,0.992737277,2.254661458,47.62710703,-122.3909202
15:18:41,9/14/2023,3,4,0:23:46,-5.4864,311,55.83,0.1,47.6271801,-122.3910849,-8.5,-9.1,0.79,80.78333333,0.144294722,2.215078305,0.968225245,2.144694735,47.62710775,-122.3909218
