time,date,site,transect,flight_time,depth,heading,temp,groundSpeed,lat,lon,DVLx,DVLy,altitude,seq,DVLlat,DVLlon,EucDIS,width,height,area
14:44:54,9/12/2023,"8","1",00:06:46,-10.27176,"53",56.01,0.1,"0","0",-1.3,-5.6,0.95,7.28333333333333,47.5891841,-122.3432594,NA,2.66370175950504,1.16432149746587,3.10140522142938
14:44:55,9/12/2023,"8","1",00:06:47,-10.24128,"53",56.01,0.1,"0","0",-1.3,-5.4,0.96,7.3,47.5891841,-122.343258334463,"0.0801156293843569",2.69174072539456,1.17657751322867,3.16704160894107
14:44:56,9/12/2023,"8","1",00:06:48,-10.30224,"53",56.01,0,"0","0",-1.2,-5.3,0.9,7.31666666666667,47.5891844593212,-122.343257801695,"0.0565638016442631",2.5235069300574,1.10304141865188,2.78353266410836
14:44:57,9/12/2023,"8","1",00:06:49,-10.3632,"53",56.01,0.1,"0","0",-1.2,-5.2,0.84,7.33333333333333,47.5891844593212,-122.343257268927,"0.0400578154646145",2.35527313472024,1.02950532407509,2.42476623184551
14:44:58,9/12/2023,"8","1",00:06:50,-10.33272,"53",55.99,0.1,"0","0",-1,-4.9,0.83,7.35,47.5891851779637,-122.343255670621,"0.144294826188961",2.32723416883072,1.01724930831229,2.36737734852377
14:44:59,9/12/2023,"8","1",00:06:51,-10.30224,"53",55.99,0.1,"0","0",-0.8,-4.7,0.84,7.36666666666667,47.5891858966062,-122.343254605085,"0.113127604560362",2.35527313472024,1.02950532407509,2.42476623184551
14:45:00,9/12/2023,"8","1",00:06:52,-10.24128,"53",55.99,0.1,"0","0",-0.6,-4.5,0.82,7.38333333333333,47.5891866152487,-122.343253539548,"0.11312760242585",2.29919520294119,1.00499329254949,2.31067575721786
14:45:01,9/12/2023,"8","1",00:06:53,-10.24128,"53",55.98,0.1,"0","0",-0.4,-4.3,0.87,7.4,47.5891873338912,-122.343252474011,"0.113127602198876",2.43939003238882,1.06627337136348,2.6010566339057
14:45:02,9/12/2023,"8","1",00:06:54,-10.2108,"50",55.98,0.1,"0","0",-0.1,-4,0.84,7.41666666666667,47.5891884118549,-122.343250875706,"0.16969140094596",2.35527313472024,1.02950532407509,2.42476623184551
14:45:03,9/12/2023,"8","1",00:06:55,-10.24128,"50",55.98,0.1,"0","0",0,-3.8,0.8,7.43333333333333,47.5891887711761,-122.343249810169,"0.0895173070562113",2.24311727116214,0.980481261023891,2.19933445065352
14:45:04,9/12/2023,"8","1",00:06:56,-10.24128,"46",55.98,0.1,"0","0",0.1,-3.5,0.76,7.45,47.5891891304974,-122.343248211864,"0.126635259759781",2.13096140760403,0.931457197972697,1.9848993417148
14:45:05,9/12/2023,"8","1",00:06:57,-10.24128,"46",55.98,0.1,"0","0",0.1,-3.2,0.71,7.46666666666667,47.5891891304974,-122.343246613559,"0.120173433582552",1.9907665781564,0.870177119158703,1.73231952589756
14:45:06,9/12/2023,"8","1",00:06:58,-10.27176,"43",55.98,0.1,"0","0",0,-2.8,0.67,7.48333333333333,47.5891887711761,-122.343244482486,"0.165132936401069",1.87861071459829,0.821153056107509,1.5426269295287
14:45:07,9/12/2023,"8","1",00:06:59,-10.27176,"39",55.98,0.1,"0","0",0,-2.5,0.62,7.5,47.5891887711761,-122.343242884181,"0.120173432582143",1.73841588515066,0.759872977293516,1.32097525442377
14:45:08,9/12/2023,"8","1",00:07:00,-10.30224,"40",55.98,0.1,"0","0",0.2,-2.3,0.57,7.51666666666667,47.5891894898186,-122.343241818644,"0.113127599356484",1.59822105570302,0.698592898479522,1.11650587971458
14:45:09,9/12/2023,"8","1",00:07:01,-10.27176,"40",55.96,0.1,"0","0",0.3,-2.1,0.56,7.53333333333333,47.5891898491399,-122.343240753107,"0.0895173059979376",1.5701820898135,0.686336882716724,1.07767388082023
