time,date,site,transect,flight_time,depth,heading,temp,groundSpeed,lat,lon,DVLx,DVLy,altitude,seq,DVLlat,DVLlon,EucDIS,width,height,area
15:34:43,9/13/2023,1,4,00:21:10,-5.76072,266,56.73,0.1,0,0,-13.5,-198.8,0.81,83.7166666666667,47.6299972,-122.3979797,NA,2.27115623705166,0.99273727678669,2.25466145792777
15:34:44,9/13/2023,1,4,00:21:11,-5.76072,266,56.73,0.1,0,0,-13.5,-199.2,0.82,83.7333333333333,47.6299972,-122.397981832737,0.160230866539901,2.29919520294119,1.00499329254949,2.31067575721786
15:34:45,9/13/2023,1,4,00:21:12,-5.73024,266,56.73,0.1,0,0,-13.5,-199.5,0.81,83.75,47.6299972,-122.39798343229,0.120173150317973,2.27115623705166,0.99273727678669,2.25466145792777
15:34:46,9/13/2023,1,4,00:21:13,-5.73024,266,56.73,0.1,0,0,-13.5,-199.7,0.85,83.7666666666667,47.6299972,-122.397984498658,0.0801154322623758,2.38331210060977,1.04176133983788,2.48284240718308
15:34:47,9/13/2023,1,4,00:21:14,-5.76072,266,56.73,0.1,0,0,-13.4,-200,0.81,83.7833333333333,47.6299975593212,-122.397986098211,0.126635021235809,2.27115623705166,0.99273727678669,2.25466145792777
15:34:48,9/13/2023,1,4,00:21:15,-5.76072,266,56.73,0.1,0,0,-13.3,-200.4,0.84,83.8,47.6299979186425,-122.397988230948,0.165132591268569,2.35527313472024,1.02950532407509,2.42476623184551
15:34:49,9/13/2023,1,4,00:21:16,-5.76072,266,56.75,0.1,0,0,-13.2,-200.9,0.84,83.8166666666667,47.6299982779637,-122.39799089687,0.204231139450858,2.35527313472024,1.02950532407509,2.42476623184551
15:34:50,9/13/2023,1,4,00:21:17,-5.76072,266,56.73,0.2,0,0,-13,-201.3,0.8,83.8333333333333,47.6299989966062,-122.397993029607,0.179034353977554,2.24311727116214,0.980481261023891,2.19933445065352
15:34:51,9/13/2023,1,4,00:21:18,-5.76072,266,56.75,0.2,0,0,-12.9,-201.8,0.79,83.85,47.6299993559275,-122.397995695528,0.204231133379152,2.21507830527261,0.968225245261093,2.1446947353951
15:34:52,9/13/2023,1,4,00:21:19,-5.76072,266,56.73,0.2,0,0,-12.7,-202.3,0.81,83.8666666666667,47.6300000745699,-122.39799836144999,0.215626723501867,2.27115623705166,0.99273727678669,2.25466145792777
15:34:53,9/13/2023,1,4,00:21:20,-5.76072,266,56.73,0.2,0,0,-12.5,-202.8,0.81,83.8833333333333,47.6300007932124,-122.398001027371,0.215626718251294,2.27115623705166,0.99273727678669,2.25466145792777
15:34:54,9/13/2023,1,4,00:21:21,-5.76072,266,56.75,0.1,0,0,-12.3,-203.2,0.82,83.9,47.6300015118549,-122.398003160108,0.179034348437739,2.29919520294119,1.00499329254949,2.31067575721786
15:34:55,9/13/2023,1,4,00:21:22,-5.73024,266,56.75,0.2,0,0,-12.2,-203.7,0.81,83.9166666666667,47.6300018711761,-122.39800582603,0.20423112410829,2.27115623705166,0.99273727678669,2.25466145792777
15:34:56,9/13/2023,1,4,00:21:23,-5.73024,266,56.75,0.1,0,0,-12.1,-204.2,0.81,83.9333333333333,47.6300022304974,-122.398008491951,0.204231124182982,2.27115623705166,0.99273727678669,2.25466145792777
15:34:57,9/13/2023,1,4,00:21:24,-5.76072,266,56.75,0.1,0,0,-12,-204.6,0.82,83.95,47.6300025898186,-122.398010624688,0.165132575356547,2.29919520294119,1.00499329254949,2.31067575721786
15:34:58,9/13/2023,1,4,00:21:25,-5.76072,266,56.75,0.1,0,0,-12,-204.8,0.82,83.9666666666667,47.6300025898186,-122.398011691057,0.0801154257520221,2.29919520294119,1.00499329254949,2.31067575721786
15:34:59,9/13/2023,1,4,00:21:26,-5.76072,266,56.73,0.1,0,0,-12.1,-205.1,0.81,83.9833333333333,47.6300022304974,-122.398013290609,0.126635010156028,2.27115623705166,0.99273727678669,2.25466145792777
15:35:00,9/13/2023,1,4,00:21:27,-5.76072,266,56.75,0.1,0,0,-12.1,-205.4,0.83,84,47.6300022304974,-122.398014890162,0.12017313854091,2.32723416883072,1.01724930831229,2.36737734852377
15:35:01,9/13/2023,1,4,00:21:28,-5.73024,266,56.75,0.1,0,0,-12.2,-205.6,0.82,84.0166666666667,47.6300018711761,-122.398015956531,0.0895171707907298,2.29919520294119,1.00499329254949,2.31067575721786
15:35:02,9/13/2023,1,4,00:21:29,-5.73024,266,56.75,0.1,0,0,-12.2,-205.8,0.82,84.0333333333333,47.6300018711761,-122.398017022899,0.0801154267491231,2.29919520294119,1.00499329254949,2.31067575721786
15:35:03,9/13/2023,1,4,00:21:30,-5.73024,266,56.75,0.1,0,0,-12.4,-205.9,0.84,84.05,47.6300011525337,-122.398017556084,0.0893531831026712,2.35527313472024,1.02950532407509,2.42476623184551
15:35:04,9/13/2023,1,4,00:21:31,-5.73024,266,56.75,0.1,0,0,-12.4,-206.1,0.83,84.0666666666667,47.6300011525337,-122.398018622452,0.0801154279060119,2.32723416883072,1.01724930831229,2.36737734852377
15:35:05,9/13/2023,1,4,00:21:32,-5.73024,266,56.75,0.1,0,0,-12.6,-206.3,0.84,84.0833333333333,47.6300004338912,-122.398019688821,0.113127593035551,2.35527313472024,1.02950532407509,2.42476623184551
15:35:06,9/13/2023,1,4,00:21:33,-5.73024,266,56.75,0.1,0,0,-12.8,-206.5,0.83,84.1,47.6299997152487,-122.398020755189,0.113127593943598,2.32723416883072,1.01724930831229,2.36737734852377
15:35:07,9/13/2023,1,4,00:21:34,-5.73024,266,56.73,0,0,0,-12.9,-206.6,0.84,84.1166666666667,47.6299993559275,-122.398021288373,0.0565637963009506,2.35527313472024,1.02950532407509,2.42476623184551
15:35:08,9/13/2023,1,4,00:21:35,-5.73024,266,56.73,0.1,0,0,-13,-206.8,0.84,84.1333333333333,47.6299989966062,-122.398022354742,0.0895171763472951,2.35527313472024,1.02950532407509,2.42476623184551
15:35:09,9/13/2023,1,4,00:21:36,-5.73024,266,56.73,0.1,0,0,-13.2,-206.9,0.85,84.15,47.6299982779637,-122.398022887926,0.0893531823152578,2.38331210060977,1.04176133983788,2.48284240718308
15:35:10,9/13/2023,1,4,00:21:37,-5.73024,266,56.73,0.1,0,0,-13.3,-207.1,0.84,84.1666666666667,47.6299979186425,-122.398023954295,0.0895171785267226,2.35527313472024,1.02950532407509,2.42476623184551
15:35:11,9/13/2023,1,4,00:21:38,-5.73024,266,56.73,0.1,0,0,-13.4,-207.2,0.84,84.1833333333333,47.6299975593212,-122.398024487479,0.056563797683395,2.35527313472024,1.02950532407509,2.42476623184551
15:35:12,9/13/2023,1,4,00:21:39,-5.73024,266,56.68,0.1,0,0,-13.6,-207.5,0.85,84.2,47.6299968406788,-122.398026087032,0.144294685704124,2.38331210060977,1.04176133983788,2.48284240718308
15:35:13,9/13/2023,1,4,00:21:40,-5.73024,266,56.71,0.1,0,0,-13.7,-207.9,0.85,84.2166666666667,47.6299964813575,-122.398028219769,0.16513259408923,2.38331210060977,1.04176133983788,2.48284240718308
15:35:14,9/13/2023,1,4,00:21:41,-5.73024,266,56.71,0.1,0,0,-13.8,-208.3,0.84,84.2333333333333,47.6299961220363,-122.398030352506,0.165132596641625,2.35527313472024,1.02950532407509,2.42476623184551
15:35:15,9/13/2023,1,4,00:21:42,-5.76072,266,56.71,0.1,0,0,-13.8,-208.6,0.81,84.25,47.6299961220363,-122.398031952059,0.120173152409862,2.27115623705166,0.99273727678669,2.25466145792777
15:35:16,9/13/2023,1,4,00:21:43,-5.76072,266,56.71,0.1,0,0,-13.8,-208.9,0.84,84.2666666666667,47.6299961220363,-122.398033551612,0.120173150299991,2.35527313472024,1.02950532407509,2.42476623184551
