time,date,site,transect,flight_time,depth,heading,temp,groundSpeed,lat,lon,DVLx,DVLy,altitude,seq,DVLlat,DVLlon,EucDIS,width,height,area
11:43:24,9/6/2023,"7","1",00:08:43,-8.35152,"346",55.81,0,"0","0",21,65.7,1.01,65.6666666666667,47.6173858,-122.3603744,NA,2.8319355548422,1.23785759204266,3.50553292673697
11:43:25,9/6/2023,"7","1",00:08:44,-8.41248,"346",55.81,0,"0","0",21.1,65.5,0.8,65.6833333333333,47.6173858918613,-122.360375584133,"0.0895684343806004",2.24311727116214,0.980481261023891,2.19933445065352
11:43:26,9/6/2023,"7","1",00:08:45,-8.47344,"346",55.81,0,"0","0",21.1,65.4,0.75,65.7,47.6173857689662,-122.360376085041,"0.0400435317991547",2.1029224417145,0.919201182209898,1.9330087945197
11:43:27,9/6/2023,"7","1",00:08:46,-8.50392,"347",55.78,0,"0","0",21.2,65.2,0.88,65.7166666666667,47.6173858608275,-122.360377269174,"0.0895684325111705",2.46742899827835,1.07852938712628,2.66119468529076
11:43:28,9/6/2023,"7","1",00:08:47,-8.50392,"348",55.78,0.1,"0","0",21.2,65.1,0.86,65.7333333333333,47.6173857379324,-122.360377770082,"0.0400435320173597",2.4113510664993,1.05401735560068,2.54160587453648
11:43:29,9/6/2023,"7","1",00:08:48,-8.5344,"346",55.78,0.1,"0","0",21.3,64.9,0.85,65.75,47.6173858297937,-122.360378954215,"0.0895684326737466",2.38331210060977,1.04176133983788,2.48284240718308
11:43:30,9/6/2023,"7","1",00:08:49,-8.5344,"348",55.78,0,"0","0",21.4,64.8,0.66,65.7666666666667,47.6173860445502,-122.360379637439,"0.0566194588127953",1.85057174870876,0.80889704034471,1.49692201047605
11:43:31,9/6/2023,"7","1",00:08:50,-8.5344,"342",55.78,0.1,"0","0",21.6,64.7,0.67,65.7833333333333,47.6173865969581,-122.360380502979,"0.0894428440308278",1.87861071459829,0.821153056107509,1.5426269295287
11:43:32,9/6/2023,"7","1",00:08:51,-8.56488,"342",55.78,0.1,"0","0",21.7,64.5,0.82,65.8,47.6173866888194,-122.360381687112,"0.0895684310186039",2.29919520294119,1.00499329254949,2.31067575721786
11:43:33,9/6/2023,"7","1",00:08:52,-8.56488,"340",55.76,0.1,"0","0",21.9,64.4,0.65,65.8166666666667,47.6173872412273,-122.360382552652,"0.0894428422392389",1.82253278281924,0.796641024581912,1.45190438343924
11:43:34,9/6/2023,"7","1",00:08:53,-8.59536,"338",55.76,0.1,"0","0",22.1,64.3,0.64,65.8333333333333,47.6173877936353,-122.360383418192,"0.0894428411178004",1.79449381692971,0.784385008819113,1.40757404841825
11:43:35,9/6/2023,"7","1",00:08:54,-8.59536,"340",55.76,0.1,"0","0",22.3,64.2,0.78,65.85,47.6173883460432,-122.360384283732,"0.0894428421780424",2.18703933938308,0.955969229498294,2.0907423121525
11:43:36,9/6/2023,"7","1",00:08:55,-8.56488,"345",55.76,0.1,"0","0",22.6,64.2,0.63,65.8666666666667,47.6173893589978,-122.360384830679,"0.119849543095444",1.76645485104018,0.772128993056314,1.3639310054131
11:43:37,9/6/2023,"7","1",00:08:56,-8.59536,"339",55.74,0.1,"0","0",22.9,63.9,0.65,65.8833333333333,47.617390003267,-122.360386880352,"0.169858362657217",1.82253278281924,0.796641024581912,1.45190438343924
11:43:38,9/6/2023,"7","1",00:08:57,-8.59536,"339",55.71,0.1,"0","0",23.3,63.8,0.76,65.9,47.617391230978,-122.360388110524,"0.164816507463154",2.13096140760403,0.931457197972697,1.9848993417148
11:43:39,9/6/2023,"7","1",00:08:58,-8.59536,"340",55.71,0.2,"0","0",23.8,63.7,0.76,65.9166666666667,47.6173927963405,-122.360389523011,"0.203800592077971",2.13096140760403,0.931457197972697,1.9848993417148
11:43:40,9/6/2023,"7","1",00:08:59,-8.59536,"337",55.71,0.1,"0","0",24.3,63.7,0.6,65.9333333333333,47.6173944845981,-122.36039043459,"0.199749237452139",1.6823379533716,0.735360945767918,1.23712562849261
11:43:41,9/6/2023,"7","1",00:09:00,-8.59536,"335",55.69,0.1,"0","0",24.7,63.6,0.72,65.95,47.6173957123091,-122.360391664761,"0.164816503299873",2.01880554404592,0.882433134921502,1.78146090502935
11:43:42,9/6/2023,"7","1",00:09:01,-8.59536,"334",55.69,0.1,"0","0",25.1,63.5,0.72,65.9666666666667,47.6173969400201,-122.360392894933,"0.164816503154674",2.01880554404592,0.882433134921502,1.78146090502935
11:43:43,9/6/2023,"7","1",00:09:02,-8.59536,"334",55.67,0.1,"0","0",25.5,63.4,0.57,65.9833333333333,47.617398167731,-122.360394125105,"0.164816501832894",1.59822105570302,0.698592898479522,1.11650587971458
11:43:44,9/6/2023,"7","1",00:09:03,-8.59536,"331",55.67,0.1,"0","0",25.9,63.2,0.57,66,47.6173992725469,-122.360395856185,"0.178885662782265",1.59822105570302,0.698592898479522,1.11650587971458
11:43:45,9/6/2023,"7","1",00:09:04,-8.59536,"333",55.67,0.1,"0","0",26.3,63.1,0.71,66.0166666666667,47.6174005002579,-122.360397086356,"0.164816500379264",1.9907665781564,0.870177119158703,1.73231952589756
11:43:46,9/6/2023,"7","1",00:09:05,-8.59536,"333",55.65,0.1,"0","0",26.7,63,0.54,66.0333333333333,47.6174017279689,-122.360398316528,"0.164816496043761",1.51410415803444,0.661824851191127,1.00207175907901
11:43:49,9/6/2023,"7","1",00:09:08,-8.5344,"342",55.62,0.1,"0","0",27.4,62.5,0.58,66.0833333333333,47.617403477054,-122.360402097281,"0.113238883234407",1.62626002159255,0.710848914242321,1.15602517062476
11:43:50,9/6/2023,"7","1",00:09:09,-8.50392,"339",55.62,0.1,"0","0",27.6,62.3,0.75,66.1,47.6174039065668,-122.360403463729,"0.113238884603228",2.1029224417145,0.919201182209898,1.9330087945197
11:43:51,9/6/2023,"7","1",00:09:10,-8.50392,"342",55.62,0.1,"0","0",27.8,62.2,0.79,66.1166666666667,47.6174044589747,-122.360404329269,"0.0894428247604809",2.21507830527261,0.968225245261093,2.1446947353951
11:43:52,9/6/2023,"7","1",00:09:11,-8.47344,"339",55.62,0.1,"0","0",28.1,62.1,0.79,66.1333333333333,47.6174053490342,-122.360405377125,"0.12643677321564",2.21507830527261,0.968225245261093,2.1446947353951
