time,date,site,transect,flight_time,depth,heading,temp,groundSpeed,lat,lon,DVLx,DVLy,altitude,seq,EucDIS,width,height,area,DVLlat,DVLlon
12:09:04,10/10/2023,4,4,0:25:54,-4.7244,76,55.45,0.1,47.6270725,-122.3900203,-43,126.9,1.51,73.73333333,NA,4.233883849,1.85065838,7.835472626,47.62709,-122.390065
12:09:05,10/10/2023,4,4,0:25:55,-4.69392,77,55.44,0,47.6270722,-122.3900265,-43.1,126.7,1.58,73.75,0.089517217,4.430156611,1.936450491,8.578778942,47.62708952,-122.390066
12:09:06,10/10/2023,4,4,0:25:56,-4.75488,80,55.45,0.2,47.6270715,-122.3900249,-42.9,126.8,1.5,73.76666667,0.089353202,4.205844883,1.838402364,7.732035178,47.62709029,-122.3900656
12:09:07,10/10/2023,4,4,0:25:57,-4.81584,76,55.45,0.1,47.6270719,-122.3900269,-42.7,127.1,1.47,73.78333333,0.144294743,4.121727986,1.801634317,7.425846585,47.62709119,-122.3900642
12:09:08,10/10/2023,4,4,0:25:58,-4.84632,75,55.44,0,47.6270721,-122.3900273,-42.5,127.3,1.41,73.8,0.113127635,3.95349419,1.728098223,6.832026283,47.62709202,-122.3900634
12:09:09,10/10/2023,4,4,0:25:59,-4.84632,75,55.45,0.1,47.6270721,-122.3900284,-42.4,127.4,1.41,73.81666667,0.056563815,3.95349419,1.728098223,6.832026283,47.62709244,-122.3900629
12:09:10,10/10/2023,4,4,0:26:00,-4.8768,75,55.45,0,47.627072,-122.3900279,-42.4,127.5,1.42,73.83333333,0.040057736,3.981533156,1.740354238,6.929278104,47.6270925,-122.3900624
12:09:11,10/10/2023,4,4,0:26:01,-4.93776,75,55.44,0,47.6270725,-122.3900252,-42.4,127.6,1.29,73.85,0.040057736,3.6170266,1.581026033,5.718613218,47.62709256,-122.3900619
12:09:12,10/10/2023,4,4,0:26:02,-4.96824,76,55.44,0,47.6270732,-122.3900172,-42.4,127.5,1.29,73.86666667,0.040057736,3.6170266,1.581026033,5.718613218,47.6270925,-122.3900624
12:09:13,10/10/2023,4,4,0:26:03,-4.90728,77,55.44,0,47.6270722,-122.3900165,-42.5,127.5,1.28,73.88333333,0.039935488,3.588987634,1.568770018,5.630296194,47.62709214,-122.3900623
12:09:14,10/10/2023,4,4,0:26:04,-4.81584,76,55.44,0,47.627072,-122.3900153,-42.6,127.5,1.38,73.9,0.039935488,3.869377293,1.691330175,6.544394575,47.62709179,-122.3900622
12:09:15,10/10/2023,4,4,0:26:05,-4.75488,77,55.45,0,47.6270711,-122.390015,-42.7,127.6,1.52,73.91666667,0.056563818,4.261922815,1.862914396,7.939597367,47.6270915,-122.3900616
12:09:16,10/10/2023,4,4,0:26:06,-4.572,77,55.44,0,47.6270707,-122.3900192,-42.7,127.7,1.54,73.93333333,0.040057736,4.318000747,1.887426427,8.149908724,47.62709156,-122.3900611
12:09:17,10/10/2023,4,4,0:26:07,-4.48056,76,55.44,0,47.62707,-122.3900217,-42.8,127.7,1.75,73.95,0.039935487,4.906819031,2.144802758,10.52415899,47.62709121,-122.390061
12:09:18,10/10/2023,4,4,0:26:08,-4.20624,77,55.44,0.1,47.6270699,-122.3900201,-42.9,127.8,1.75,73.96666667,0.056563816,4.906819031,2.144802758,10.52415899,47.62709092,-122.3900604
12:09:19,10/10/2023,4,4,0:26:09,-4.05384,78,55.44,0.2,47.6270696,-122.3900154,-43.1,128.1,1.98,73.98333333,0.144294744,5.551715246,2.426691121,13.47229809,47.62709039,-122.3900586
12:09:20,10/10/2023,4,4,0:26:10,-4.08432,79,55.44,0.1,47.6270687,-122.3900173,-43.2,128.5,2.02,74,0.165132675,5.66387111,2.475715184,14.02213171,47.62709029,-122.3900564
12:09:21,10/10/2023,4,4,0:26:11,-4.20624,76,55.44,0,47.6270687,-122.3900173,-43.1,128.7,1.95,74.01666667,0.08951722,5.467598348,2.389923074,13.06713945,47.62709077,-122.3900555
12:09:22,10/10/2023,4,4,0:26:12,-4.29768,77,55.44,0,47.6270691,-122.3900098,-42.9,128.7,1.82,74.03333333,0.079870975,5.103091792,2.230594869,11.38293037,47.62709148,-122.3900556
12:09:23,10/10/2023,4,4,0:26:13,-4.29768,79,55.44,0.1,47.6270689,-122.3900133,-42.9,128.8,1.77,74.05,0.040057735,4.962896962,2.16931479,10.76608578,47.62709154,-122.3900551
12:09:24,10/10/2023,4,4,0:26:14,-4.23672,78,55.44,0.2,47.6270687,-122.390013,-42.7,129.2,1.76,74.06666667,0.179034434,4.934857997,2.157058774,10.64477874,47.6270925,-122.3900532
