time,date,site,transect,flight_time,depth,heading,temp,groundSpeed,lat,lon,DVLx,DVLy,altitude,seq,EucDIS,width,height,area,DVLlat,DVLlon
11:03:01,10/10/2023,4,1,0:03:57,-12.07008,90,55.17,0.1,47.6268905,-122.3899374,-0.5,0.3,0.93,7.8,NA,2.607623828,1.139809466,2.972194322,47.62687,-122.389903
11:03:02,10/10/2023,4,1,0:03:58,-12.07008,90,55.17,0.1,47.6268866,-122.389928,-0.3,0.4,0.93,7.816666667,0.089353201,2.607623828,1.139809466,2.972194322,47.62687072,-122.3899025
11:03:03,10/10/2023,4,1,0:03:59,-12.0396,89,55.17,0,47.6268835,-122.3899228,-0.2,0.4,0.94,7.833333333,0.039935488,2.635662794,1.152065482,3.036456126,47.62687108,-122.3899025
11:03:04,10/10/2023,4,1,0:04:00,-12.0396,90,55.17,0,47.6268824,-122.3899171,-0.1,0.4,0.93,7.85,0.039935486,2.607623828,1.139809466,2.972194322,47.62687144,-122.3899025
11:03:05,10/10/2023,4,1,0:04:01,-12.0396,89,55.17,0,47.6268807,-122.3899144,-0.1,0.4,0.92,7.866666667,0,2.579584862,1.12755345,2.908619811,47.62687144,-122.3899025
11:03:06,10/10/2023,4,1,0:04:02,-12.07008,90,55.17,0,47.6268798,-122.3899092,0,0.4,0.9,7.883333333,0.039935488,2.52350693,1.103041419,2.783532664,47.6268718,-122.3899025
11:03:07,10/10/2023,4,1,0:04:03,-12.07008,90,55.17,0,47.6268801,-122.3899124,0,0.5,0.9,7.9,0.040057736,2.52350693,1.103041419,2.783532664,47.6268718,-122.3899019
11:03:08,10/10/2023,4,1,0:04:04,-12.07008,90,55.17,0,47.6268797,-122.3899193,0,0.6,0.9,7.916666667,0.040057734,2.52350693,1.103041419,2.783532664,47.6268718,-122.3899014
11:03:09,10/10/2023,4,1,0:04:05,-12.07008,90,55.17,0,47.626879,-122.3899141,-0.1,0.6,0.91,7.933333333,0.039935486,2.551545896,1.115297434,2.845732592,47.62687144,-122.3899014
11:03:10,10/10/2023,4,1,0:04:06,-12.07008,90,55.17,0,47.626879,-122.3899164,-0.1,0.7,0.9,7.95,0.040057736,2.52350693,1.103041419,2.783532664,47.62687144,-122.3899009
11:03:11,10/10/2023,4,1,0:04:07,-12.07008,90,55.17,0,47.6268799,-122.3899234,-0.1,0.7,0.91,7.966666667,0,2.551545896,1.115297434,2.845732592,47.62687144,-122.3899009
11:03:12,10/10/2023,4,1,0:04:08,-12.07008,89,55.18,0,47.6268779,-122.3899176,-0.1,0.8,0.91,7.983333333,0.040057736,2.551545896,1.115297434,2.845732592,47.62687144,-122.3899003
11:03:13,10/10/2023,4,1,0:04:09,-12.10056,89,55.17,0,47.6268795,-122.3899229,0,0.8,0.88,8,0.039935488,2.467428998,1.078529387,2.661194685,47.6268718,-122.3899003
11:03:14,10/10/2023,4,1,0:04:10,-12.07008,89,55.17,0,47.6268784,-122.3899238,0,0.8,0.88,8.016666667,0,2.467428998,1.078529387,2.661194685,47.6268718,-122.3899003
11:03:15,10/10/2023,4,1,0:04:11,-12.07008,89,55.18,0,47.626879,-122.3899285,0,0.8,0.89,8.033333333,0,2.495467964,1.090785403,2.722020029,47.6268718,-122.3899003
11:03:16,10/10/2023,4,1,0:04:12,-12.0396,89,55.18,0,47.6268754,-122.3899194,-0.1,0.7,0.91,8.05,0.056563817,2.551545896,1.115297434,2.845732592,47.62687144,-122.3899009
11:03:17,10/10/2023,4,1,0:04:13,-12.07008,89,55.17,0,47.6268734,-122.3899199,-0.1,0.6,0.9,8.066666667,0.040057736,2.52350693,1.103041419,2.783532664,47.62687144,-122.3899014
11:03:18,10/10/2023,4,1,0:04:14,-12.10056,89,55.17,0,47.626876,-122.389928,-0.1,0.5,0.9,8.083333333,0.040057734,2.52350693,1.103041419,2.783532664,47.62687144,-122.3899019
11:03:19,10/10/2023,4,1,0:04:15,-12.10056,90,55.17,0,47.6268743,-122.389926,-0.1,0.4,0.9,8.1,0.040057736,2.52350693,1.103041419,2.783532664,47.62687144,-122.3899025
11:03:20,10/10/2023,4,1,0:04:16,-12.10056,89,55.17,0,47.6268734,-122.3899278,-0.1,0.3,0.9,8.116666667,0.040057736,2.52350693,1.103041419,2.783532664,47.62687144,-122.389903
11:03:21,10/10/2023,4,1,0:04:17,-12.10056,89,55.17,0,47.6268753,-122.3899332,-0.1,0.2,0.91,8.133333333,0.040057736,2.551545896,1.115297434,2.845732592,47.62687144,-122.3899035
11:03:22,10/10/2023,4,1,0:04:18,-12.07008,89,55.17,0,47.6268735,-122.3899326,-0.2,0,0.92,8.15,0.089517215,2.579584862,1.12755345,2.908619811,47.62687108,-122.3899046
11:03:23,10/10/2023,4,1,0:04:19,-12.07008,89,55.17,0,47.6268723,-122.3899338,-0.2,-0.1,0.93,8.166666667,0.040057736,2.607623828,1.139809466,2.972194322,47.62687108,-122.3899051
11:03:24,10/10/2023,4,1,0:04:20,-12.07008,90,55.17,0,47.6268721,-122.3899323,-0.3,-0.2,0.91,8.183333333,0.056563817,2.551545896,1.115297434,2.845732592,47.62687072,-122.3899057
11:03:25,10/10/2023,4,1,0:04:21,-12.10056,90,55.17,0,47.6268724,-122.3899429,-0.3,-0.3,0.92,8.2,0.040057737,2.579584862,1.12755345,2.908619811,47.62687072,-122.3899062
11:03:26,10/10/2023,4,1,0:04:22,-12.07008,90,55.17,0,47.6268722,-122.3899445,-0.3,-0.4,0.93,8.216666667,0.040057737,2.607623828,1.139809466,2.972194322,47.62687072,-122.3899067
11:03:27,10/10/2023,4,1,0:04:23,-12.28344,92,55.17,0,47.6268715,-122.3899455,-0.4,-0.6,0.79,8.233333333,0.089517215,2.215078305,0.968225245,2.144694735,47.62687036,-122.3899078
11:03:28,10/10/2023,4,1,0:04:24,-12.43584,92,55.17,0,47.6268689,-122.3899404,-0.4,-0.5,0.59,8.25,0.040057737,1.654298987,0.72310493,1.196231754,47.62687036,-122.3899073
11:03:29,10/10/2023,4,1,0:04:25,-12.4968,92,55.17,0.2,47.6268672,-122.3899406,-0.5,-0.4,0.55,8.266666667,0.056563815,1.542143124,0.674080867,1.039529174,47.62687,-122.3899067
11:03:30,10/10/2023,4,1,0:04:26,-12.46632,89,55.17,0.1,47.626868,-122.3899462,-0.7,-0.2,0.56,8.283333333,0.113127634,1.57018209,0.686336883,1.077673881,47.62686928,-122.3899057
11:03:31,10/10/2023,4,1,0:04:27,-12.40536,89,55.17,0,47.6268644,-122.3899423,-0.7,0,0.61,8.3,0.080115475,1.710376919,0.747616962,1.278706795,47.62686928,-122.3899046
11:03:32,10/10/2023,4,1,0:04:28,-12.3444,90,55.17,0,47.626866,-122.3899481,-0.7,0.1,0.67,8.316666667,0.040057736,1.878610715,0.821153056,1.54262693,47.62686928,-122.3899041
11:03:33,10/10/2023,4,1,0:04:29,-12.28344,90,55.17,0,47.6268648,-122.3899424,-0.8,0.1,0.73,8.333333333,0.039935486,2.04684451,0.894689151,1.831289576,47.62686892,-122.3899041
11:03:34,10/10/2023,4,1,0:04:30,-12.22248,89,55.17,0,47.6268644,-122.3899478,-0.8,0.1,0.77,8.35,0,2.159000373,0.943713214,2.037477181,47.62686892,-122.3899041
11:03:35,10/10/2023,4,1,0:04:31,-12.22248,90,55.17,0,47.6268642,-122.3899465,-0.9,0.1,0.8,8.366666667,0.039935486,2.243117271,0.980481261,2.199334451,47.62686856,-122.3899041
