time,date,site,transect,flight_time,depth,heading,temp,groundSpeed,lat,lon,DVLx,DVLy,altitude,seq,DVLlat,DVLlon,EucDIS,width,height,area
15:15:33,9/13/2023,1,3,00:02:00,-5.7912,260,56.37,0.1,0,0,-0.5,-9,0.77,64.55,47.6304512,-122.3984298,NA,2.15900037349356,0.943713213735495,2.03747718092574
15:15:34,9/13/2023,1,3,00:02:01,-5.82168,260,56.37,0.1,0,0,-0.7,-9.2,0.77,64.5666666666667,47.6304504813575,-122.398430866378,0.113127599952164,2.15900037349356,0.943713213735495,2.03747718092574
15:15:35,9/13/2023,1,3,00:02:02,-5.85216,260,56.37,0.1,0,0,-0.8,-9.4,0.76,64.5833333333333,47.6304501220363,-122.398431932756,0.0895171786037651,2.13096140760403,0.931457197972697,1.9848993417148
15:15:36,9/13/2023,1,3,00:02:03,-5.88264,260,56.37,0.1,0,0,-0.9,-9.6,0.72,64.6,47.630449762715,-122.39843299913299,0.0895171817240465,2.01880554404592,0.882433134921502,1.78146090502935
15:15:37,9/13/2023,1,3,00:02:04,-5.85216,260,56.37,0.1,0,0,-1.1,-9.9,0.73,64.6166666666667,47.6304490440725,-122.3984345987,0.144294690790536,2.04684450993545,0.894689150684301,1.83128957617697
15:15:38,9/13/2023,1,3,00:02:05,-5.85216,260,56.37,0.1,0,0,-1.2,-10.2,0.73,64.6333333333333,47.6304486847513,-122.398436198267,0.126635025694057,2.04684450993545,0.894689150684301,1.83128957617697
15:15:39,9/13/2023,1,3,00:02:06,-5.85216,260,56.37,0.1,0,0,-1.2,-10.5,0.73,64.65,47.6304486847513,-122.398437797834,0.120173154457938,2.04684450993545,0.894689150684301,1.83128957617697
15:15:40,9/13/2023,1,3,00:02:07,-5.88264,261,56.37,0.1,0,0,-1.2,-10.8,0.72,64.6666666666667,47.6304486847513,-122.3984393974,0.120173154436265,2.01880554404592,0.882433134921502,1.78146090502935
15:15:41,9/13/2023,1,3,00:02:08,-5.88264,261,56.37,0.1,0,0,-1.3,-11,0.71,64.6833333333333,47.6304483254301,-122.398440463778,0.0895171833233189,1.9907665781564,0.870177119158703,1.73231952589756
15:15:42,9/13/2023,1,3,00:02:09,-5.88264,261,56.37,0.1,0,0,-1.5,-11.3,0.72,64.7,47.6304476067876,-122.398442063345,0.144294693695278,2.01880554404592,0.882433134921502,1.78146090502935
15:15:43,9/13/2023,1,3,00:02:10,-5.88264,261,56.37,0.1,0,0,-1.6,-11.5,0.73,64.7166666666667,47.6304472474663,-122.398443129723,0.0895171822514671,2.04684450993545,0.894689150684301,1.83128957617697
15:15:44,9/13/2023,1,3,00:02:11,-5.85216,261,56.37,0.1,0,0,-1.7,-11.7,0.74,64.7333333333333,47.6304468881451,-122.3984441961,0.0895171853717486,2.07488347582498,0.906945166447099,1.88180553934042
15:15:45,9/13/2023,1,3,00:02:12,-5.85216,261,56.37,0.1,0,0,-1.9,-11.9,0.75,64.75,47.6304461695026,-122.398445262478,0.113127604401905,2.1029224417145,0.919201182209898,1.9330087945197
15:15:46,9/13/2023,1,3,00:02:13,-5.88264,261,56.37,0,0,0,-2,-12.1,0.75,64.7666666666667,47.6304458101814,-122.398446328856,0.0895171848324202,2.1029224417145,0.919201182209898,1.9330087945197
15:15:47,9/13/2023,1,3,00:02:14,-5.88264,261,56.37,0.1,0,0,-2,-12.2,0.73,64.7833333333333,47.6304458101814,-122.398446862045,0.040057721560443,2.04684450993545,0.894689150684301,1.83128957617697
15:15:48,9/13/2023,1,3,00:02:15,-5.88264,261,56.37,0.1,0,0,-2,-12.4,0.75,64.8,47.6304458101814,-122.398447928423,0.0801154394029319,2.1029224417145,0.919201182209898,1.9330087945197
15:15:49,9/13/2023,1,3,00:02:16,-5.88264,261,56.37,0.1,0,0,-2.1,-12.6,0.73,64.8166666666667,47.6304454508601,-122.398448994801,0.0895171874133735,2.04684450993545,0.894689150684301,1.83128957617697
15:15:50,9/13/2023,1,3,00:02:17,-5.88264,261,56.37,0.1,0,0,-2.1,-12.8,0.71,64.8333333333333,47.6304454508601,-122.398450061178,0.0801154418259076,1.9907665781564,0.870177119158703,1.73231952589756
