time,date,site,transect,flight_time,depth,heading,temp,groundSpeed,lat,lon,DVLx,DVLy,altitude,seq,DVLlat,DVLlon,EucDIS,width,height,area
14:39:50,9/13/2023,1,2,00:28:33,-5.36448,271,56.64,0,0,0,-26.1,-203.8,0.96,29.0666666666667,47.63037,-122.3983306,NA,2.69174072539456,1.17657751322867,3.16704160894107
14:39:51,9/13/2023,1,2,00:28:34,-5.51688,272,56.61,0,0,0,-26.2,-203.8,0.85,29.0833333333333,47.6303696406788,-122.3983306,0.0399354831931099,2.38331210060977,1.04176133983788,2.48284240718308
14:39:52,9/13/2023,1,2,00:28:35,-5.73024,271,56.61,0,0,0,-26.3,-203.9,0.64,29.1,47.6303692813575,-122.398331133188,0.0565638000101407,1.79449381692971,0.784385008819113,1.40757404841825
14:39:53,9/13/2023,1,2,00:28:36,-5.73024,271,56.59,0,0,0,-26.3,-203.9,0.62,29.1166666666667,47.6303692813575,-122.398331133188,0,1.73841588515066,0.759872977293516,1.32097525442377
14:39:54,9/13/2023,1,2,00:28:37,-5.6388,268,56.57,0.2,0,0,-26.2,-204.1,0.69,29.1333333333333,47.6303696406788,-122.398332199564,0.0895171806412796,1.93468864637734,0.845665087633106,1.63609864368147
14:39:55,9/13/2023,1,2,00:28:38,-5.60832,267,56.57,0.1,0,0,-26,-204.6,0.71,29.15,47.6303703593212,-122.398334865505,0.215626729355364,1.9907665781564,0.870177119158703,1.73231952589756
14:39:56,9/13/2023,1,2,00:28:39,-5.60832,268,56.53,0.1,0,0,-25.8,-204.9,0.75,29.1666666666667,47.6303710779637,-122.398336465069,0.144294686991691,2.1029224417145,0.919201182209898,1.9330087945197
14:39:57,9/13/2023,1,2,00:28:40,-5.57784,268,56.52,0.1,0,0,-25.7,-205.2,0.78,29.1833333333333,47.630371437285,-122.398338064633,0.126635018070628,2.18703933938308,0.955969229498294,2.0907423121525
14:39:58,9/13/2023,1,2,00:28:41,-5.60832,268,56.52,0.1,0,0,-25.6,-205.3,0.76,29.2,47.6303717966062,-122.398338597821,0.0565637989971105,2.13096140760403,0.931457197972697,1.9848993417148
14:39:59,9/13/2023,1,2,00:28:42,-5.60832,268,56.52,0.1,0,0,-25.5,-205.5,0.73,29.2166666666667,47.6303721559275,-122.398339664197,0.0895171749280593,2.04684450993545,0.894689150684301,1.83128957617697
14:40:00,9/13/2023,1,2,00:28:43,-5.60832,268,56.5,0.1,0,0,-25.5,-205.7,0.72,29.2333333333333,47.6303721559275,-122.398340730573,0.0801154302440449,2.01880554404592,0.882433134921502,1.78146090502935
