time,date,site,transect,flight_time,depth,heading,temp,groundSpeed,lat,lon,DVLx,DVLy,altitude,seq,DVLlat,DVLlon,EucDIS,width,height,area
13:17:54,9/8/2023,"6","4",00:20:25,-4.32816,"350",57.58,0.2,"0","0",167.9,-98.8,1.07,81.2833333333333,47.6196949028964,-122.362979396951,"0.126635328336053",3.00016935017936,1.31139368661945,3.9344031446144
13:17:55,9/8/2023,"6","4",00:20:26,-4.29768,"345",57.56,0.1,"0","0",168.1,-99.1,1.08,81.3,47.6196956215389,-122.362980996189,"0.144294995955796",3.02820831606889,1.32364970238225,4.00828703631604
13:17:56,9/8/2023,"6","4",00:20:27,-4.29768,"349",57.56,0.1,"0","0",168.3,-99.3,1.1,81.3166666666667,47.6196963401814,-122.362982062348,"0.113127808316567",3.08428624784794,1.34816173390785,4.15811669576682
13:17:57,9/8/2023,"6","4",00:20:28,-4.29768,"348",57.54,0.1,"0","0",168.5,-99.6,1.13,81.3333333333333,47.6196970588239,-122.362983661585,"0.14429499241419",3.16840314551652,1.38492978119625,4.38801587506169
13:17:58,9/8/2023,"6","4",00:20:29,-4.4196,"349",57.54,0.1,"0","0",168.8,-99.8,1,81.35,47.6196981367876,-122.362984727744,"0.144125409087224",2.80389658895267,1.22560157627986,3.43646007914613
13:17:59,9/8/2023,"6","4",00:20:30,-4.45008,"348",57.51,0.1,"0","0",169,-99.9,0.96,81.3666666666667,47.6196988554301,-122.362985260823,"0.0893533146244569",2.69174072539456,1.17657751322867,3.16704160894107
13:18:00,9/8/2023,"6","4",00:20:31,-4.45008,"348",57.51,0.1,"0","0",169.2,-100,0.96,81.3833333333333,47.6196995740725,-122.362985793903,"0.0893533140213338",2.69174072539456,1.17657751322867,3.16704160894107
13:18:01,9/8/2023,"6","4",00:20:32,-4.51104,"347",57.51,0,"0","0",169.4,-100.1,0.92,81.4,47.619700292715,-122.362986326982,"0.0893533136166435",2.57958486183646,1.12755345017747,2.90861981098928
13:18:02,9/8/2023,"6","4",00:20:33,-4.572,"347",57.51,0,"0","0",169.5,-100.2,0.85,81.4166666666667,47.6197006520363,-122.362986860061,"0.0565639018341009",2.38331210060977,1.04176133983788,2.48284240718308
13:18:03,9/8/2023,"6","4",00:20:34,-4.572,"346",57.51,0.1,"0","0",169.6,-100.3,0.83,81.4333333333333,47.6197010113575,-122.36298739314,"0.0565639014185206",2.32723416883072,1.01724930831229,2.36737734852377
13:18:04,9/8/2023,"6","4",00:20:35,-4.54152,"339",57.51,0.1,"0","0",169.6,-100.5,0.83,81.45,47.6197010113575,-122.362988459299,"0.0801156283408461",2.32723416883072,1.01724930831229,2.36737734852377
13:18:05,9/8/2023,"6","4",00:20:36,-4.54152,"342",57.51,0.1,"0","0",169.8,-100.7,0.88,81.4666666666667,47.61970173,-122.362989525457,"0.113127802907327",2.46742899827835,1.07852938712628,2.66119468529076
13:18:06,9/8/2023,"6","4",00:20:37,-4.51104,"342",57.49,0.1,"0","0",170.1,-100.8,0.9,81.4833333333333,47.6197028079637,-122.362990058537,"0.126325957222191",2.5235069300574,1.10304141865188,2.78353266410836
13:18:07,9/8/2023,"6","4",00:20:38,-4.48056,"341",57.49,0.1,"0","0",170.4,-100.9,0.91,81.5,47.6197038859275,-122.362990591616,"0.126325955774077",2.55154589594693,1.11529743441468,2.84573259154091
13:18:08,9/8/2023,"6","4",00:20:39,-4.48056,"341",57.47,0.1,"0","0",170.7,-101,0.94,81.5166666666667,47.6197049638912,-122.362991124695,"0.126325955558082",2.63566279361551,1.15206548170307,3.03645612593352
13:18:09,9/8/2023,"6","4",00:20:40,-4.45008,"341",57.47,0.1,"0","0",170.8,-101.1,0.93,81.5333333333333,47.6197053232124,-122.362991657775,"0.0565639001461195",2.60762382772598,1.13980946594027,2.97219432245349
13:18:10,9/8/2023,"6","4",00:20:41,-4.48056,"341",57.47,0.1,"0","0",171.1,-101.2,0.93,81.55,47.6197064011762,-122.362992190854,"0.12632595553119",2.60762382772598,1.13980946594027,2.97219432245349
13:18:11,9/8/2023,"6","4",00:20:42,-4.48056,"341",57.47,0.1,"0","0",171.5,-101.2,0.92,81.5666666666667,47.6197078384611,-122.362992190854,"0.159742117429302",2.57958486183646,1.12755345017747,2.90861981098928
13:18:12,9/8/2023,"6","4",00:20:43,-4.48056,"341",57.47,0.1,"0","0",172,-101.3,0.88,81.5833333333333,47.6197096350673,-122.362992723933,"0.203656061688285",2.46742899827835,1.07852938712628,2.66119468529076
13:18:13,9/8/2023,"6","4",00:20:44,-4.51104,"341",57.47,0.1,"0","0",172.4,-101.3,0.85,81.6,47.6197110723523,-122.362992723933,"0.159742119284236",2.38331210060977,1.04176133983788,2.48284240718308
13:18:14,9/8/2023,"6","4",00:20:45,-4.48056,"341",57.47,0.1,"0","0",172.8,-101.4,0.82,81.6166666666667,47.6197125096373,-122.362993257012,"0.164688107980575",2.29919520294119,1.00499329254949,2.31067575721786
13:18:15,9/8/2023,"6","4",00:20:46,-4.48056,"342",57.45,0.1,"0","0",173.2,-101.5,0.83,81.6333333333333,47.6197139469222,-122.362993790092,"0.164688106055622",2.32723416883072,1.01724930831229,2.36737734852377
13:18:16,9/8/2023,"6","4",00:20:47,-4.51104,"343",57.45,0.1,"0","0",173.4,-101.6,0.83,81.65,47.6197146655647,-122.362994323171,"0.089353309062789",2.32723416883072,1.01724930831229,2.36737734852377
13:18:17,9/8/2023,"6","4",00:20:48,-4.51104,"348",57.45,0.1,"0","0",173.7,-101.7,0.78,81.6666666666667,47.6197157435284,-122.36299485625,"0.126325951938228",2.18703933938308,0.955969229498294,2.0907423121525
13:18:18,9/8/2023,"6","4",00:20:49,-4.51104,"350",57.45,0.1,"0","0",174,-101.7,0.8,81.6833333333333,47.6197168214922,-122.36299485625,"0.119806590832865",2.24311727116214,0.980481261023891,2.19933445065352
13:18:19,9/8/2023,"6","4",00:20:50,-4.51104,"356",57.45,0.1,"0","0",174.3,-101.7,0.78,81.7,47.6197178994559,-122.36299485625,"0.119806588971239",2.18703933938308,0.955969229498294,2.0907423121525
13:18:20,9/8/2023,"6","4",00:20:51,-4.48056,"357",57.45,0.1,"0","0",174.5,-101.8,0.76,81.7166666666667,47.6197186180984,-122.362995389329,"0.0893533072062916",2.13096140760403,0.931457197972697,1.9848993417148
13:18:21,9/8/2023,"6","4",00:20:52,-4.51104,"356",57.43,0.1,"0","0",174.7,-101.9,0.78,81.7333333333333,47.6197193367409,-122.362995922409,"0.0893533083869723",2.18703933938308,0.955969229498294,2.0907423121525
13:18:22,9/8/2023,"6","4",00:20:53,-4.51104,"356",57.45,0.1,"0","0",175,-101.9,0.75,81.75,47.6197204147046,-122.362995922409,"0.11980659081948",2.1029224417145,0.919201182209898,1.9330087945197
13:18:23,9/8/2023,"6","4",00:20:54,-4.51104,"356",57.45,0.1,"0","0",175.3,-101.9,0.76,81.7666666666667,47.6197214926683,-122.362995922409,"0.119806587096228",2.13096140760403,0.931457197972697,1.9848993417148
13:18:24,9/8/2023,"6","4",00:20:55,-4.48056,"356",57.45,0.1,"0","0",175.6,-101.9,0.76,81.7833333333333,47.619722570632,-122.362995922409,"0.119806591751728",2.13096140760403,0.931457197972697,1.9848993417148
13:18:25,9/8/2023,"6","4",00:20:56,-4.48056,"356",57.45,0.1,"0","0",175.8,-102,0.76,81.8,47.6197232892745,-122.362996455488,"0.0893533058939619",2.13096140760403,0.931457197972697,1.9848993417148
