time,date,site,transect,flight_time,depth,heading,temp,groundSpeed,lat,lon,DVLx,DVLy,altitude,seq,EucDIS,width,height,area,DVLlat,DVLlon
15:04:06,9/12/2023,"8","2",00:25:57,-4.32816,"37",56.48,0,"0","0",128,34.3,0.89,26.4666666666667,NA,2.49546796416788,1.09078540288908,2.72202002869165,47.5891,-122.34317
15:04:07,9/12/2023,"8","2",00:25:58,-4.38912,"40",56.48,0,"0","0",127.8,34.3,0.78,26.4833333333333,"0.079870776885917",2.18703933938308,0.955969229498294,2.0907423121525,47.5890992813575,-122.34317
15:04:08,9/12/2023,"8","2",00:25:59,-4.35864,"38",56.44,0.1,"0","0",127.8,34.4,0.81,26.5,"0.040057814364829",2.27115623705166,0.99273727678669,2.25466145792777,47.5890992813575,-122.343169467232
15:04:09,9/12/2023,"8","2",00:26:00,-4.2672,"38",56.44,0.1,"0","0",127.7,34.7,0.8,26.5166666666667,"0.12663527374005",2.24311727116214,0.980481261023891,2.19933445065352,47.5890989220363,-122.34316786893
15:04:10,9/12/2023,"8","2",00:26:01,-4.20624,"38",56.44,0.2,"0","0",127.8,35.2,0.81,26.5333333333333,"0.204231608533012",2.27115623705166,0.99273727678669,2.25466145792777,47.5890992813575,-122.343165205092
15:04:11,9/12/2023,"8","2",00:26:02,-4.23672,"34",56.43,0.2,"0","0",127.9,35.9,0.67,26.55,"0.283234240532248",1.87861071459829,0.821153056107509,1.5426269295287,47.5890996406788,-122.34316147572
15:04:12,9/12/2023,"8","2",00:26:03,-4.20624,"29",56.43,0.1,"0","0",128.3,36.4,0.54,26.5666666666667,"0.256189533127492",1.51410415803444,0.661824851191127,1.00207175907901,47.5891010779637,-122.343158811882
15:04:13,9/12/2023,"8","2",00:26:04,-4.17576,"19",56.43,0.1,"0","0",128.6,36.5,0.57,26.5833333333333,"0.126325554082054",1.59822105570302,0.698592898479522,1.11650587971458,47.5891021559275,-122.343158279115
15:04:14,9/12/2023,"8","2",00:26:05,-4.14528,"23",56.43,0.1,"0","0",128.8,36.7,0.59,26.6,"0.113127604024",1.65429898748208,0.72310493000512,1.19623175355077,47.5891028745699,-122.34315721358
15:04:15,9/12/2023,"8","2",00:26:06,-4.1148,"24",56.43,0.1,"0","0",128.9,37,0.59,26.6166666666667,"0.12663526401396",1.65429898748208,0.72310493000512,1.19623175355077,47.5891032338912,-122.343155615277
15:04:16,9/12/2023,"8","2",00:26:07,-4.08432,"24",56.41,0.1,"0","0",129.1,37.2,0.59,26.6333333333333,"0.113127602325618",1.65429898748208,0.72310493000512,1.19623175355077,47.5891039525337,-122.343154549742
15:04:17,9/12/2023,"8","2",00:26:08,-4.05384,"22",56.41,0.1,"0","0",129.4,37.4,0.56,26.65,"0.144125051178614",1.5701820898135,0.686336882716724,1.07767388082023,47.5891050304974,-122.343153484207
15:04:18,9/12/2023,"8","2",00:26:09,-4.05384,"24",56.41,0.1,"0","0",129.7,37.5,0.6,26.6666666666667,"0.12632555382491",1.6823379533716,0.735360945767918,1.23712562849261,47.5891061084611,-122.34315295144
15:04:19,9/12/2023,"8","2",00:26:10,-4.05384,"23",56.41,0,"0","0",129.9,37.6,0.54,26.6833333333333,"0.089353059574253",1.51410415803444,0.661824851191127,1.00207175907901,47.5891068271036,-122.343152418672
15:04:20,9/12/2023,"8","2",00:26:11,-4.05384,"23",56.41,0.1,"0","0",130,37.6,0.54,26.7,"0.0399353861916016",1.51410415803444,0.661824851191127,1.00207175907901,47.5891071864248,-122.343152418672
15:04:21,9/12/2023,"8","2",00:26:12,-4.05384,"25",56.41,0.1,"0","0",130.1,37.8,0.54,26.7166666666667,"0.0895173040485128",1.51410415803444,0.661824851191127,1.00207175907901,47.5891075457461,-122.343151353137
15:04:22,9/12/2023,"8","2",00:26:13,-3.99288,"26",56.41,0.1,"0","0",130.2,38,0.55,26.7333333333333,"0.0895173038259407",1.54214312392397,0.674080866953925,1.0395291739417,47.5891079050673,-122.343150287602
15:04:23,9/12/2023,"8","2",00:26:14,-3.9624,"24",56.43,0.1,"0","0",130.4,38.1,0.57,26.75,"0.08935305772719",1.59822105570302,0.698592898479522,1.11650587971458,47.5891086237098,-122.343149754835
15:04:24,9/12/2023,"8","2",00:26:15,-3.9624,"25",56.43,0.1,"0","0",130.8,38.1,0.59,26.7666666666667,"0.159741553194327",1.65429898748208,0.72310493000512,1.19623175355077,47.5891100609948,-122.343149754835
15:04:25,9/12/2023,"8","2",00:26:16,-3.87096,"25",56.43,0.1,"0","0",131,38.3,0.7,26.7833333333333,"0.113127594632892",1.96272761226687,0.857921103395905,1.6838654387816,47.5891107796373,-122.3431486893
15:04:26,9/12/2023,"8","2",00:26:17,-3.84048,"25",56.41,0.1,"0","0",131.3,38.5,0.68,26.8,"0.144125046916907",1.90664968048782,0.833409071870308,1.58901914059717,47.589111857601,-122.343147623765
15:04:27,9/12/2023,"8","2",00:26:18,-3.77952,"24",56.43,0.2,"0","0",131.4,38.9,0.69,26.8166666666667,"0.165132915947099",1.93468864637734,0.845665087633106,1.63609864368147,47.5891122169222,-122.343145492695
15:04:28,9/12/2023,"8","2",00:26:19,-3.81,"24",56.43,0.2,"0","0",131.7,39.4,0.64,26.8333333333333,"0.233386399314485",1.79449381692971,0.784385008819113,1.40757404841825,47.589113294886,-122.343142828857
15:04:29,9/12/2023,"8","2",00:26:20,-3.81,"25",56.43,0.1,"0","0",131.9,39.9,0.57,26.85,"0.215627071114459",1.59822105570302,0.698592898479522,1.11650587971458,47.5891140135284,-122.34314016502
15:04:30,9/12/2023,"8","2",00:26:21,-3.84048,"25",56.41,0.1,"0","0",132.1,40.3,0.49,26.8666666666667,"0.179034588062764",1.37390932858681,0.600544772377133,0.825094065002985,47.5891147321709,-122.343138033949
15:04:31,9/12/2023,"8","2",00:26:22,-3.84048,"25",56.43,0.1,"0","0",132.3,40.6,0.47,26.8833333333333,"0.14429480088871",1.31783139680776,0.576032740851536,0.75911403148338,47.5891154508134,-122.343136435647
15:04:32,9/12/2023,"8","2",00:26:23,-3.81,"28",56.43,0.1,"0","0",132.6,40.7,0.45,26.9,"0.126325551182556",1.2617534650287,0.551520709325939,0.695883166027091,47.5891165287771,-122.343135902879
15:04:33,9/12/2023,"8","2",00:26:24,-3.71856,"28",56.44,0.1,"0","0",132.7,40.7,0.54,26.9166666666667,"0.0399353890583954",1.51410415803444,0.661824851191127,1.00207175907901,47.5891168880984,-122.343135902879
15:04:34,9/12/2023,"8","2",00:26:25,-3.68808,"27",56.43,0.1,"0","0",132.9,40.6,0.62,26.9333333333333,"0.0893530558653104",1.73841588515066,0.759872977293516,1.32097525442377,47.5891176067409,-122.343136435647
15:04:35,9/12/2023,"8","2",00:26:26,-3.6576,"27",56.43,0,"0","0",133.1,40.6,0.67,26.95,"0.079870777180574",1.87861071459829,0.821153056107509,1.5426269295287,47.5891183253834,-122.343136435647
15:04:36,9/12/2023,"8","2",00:26:27,-3.6576,"27",56.44,0.1,"0","0",133.3,40.7,0.65,26.9666666666667,"0.0893530554363648",1.82253278281924,0.796641024581912,1.45190438343924,47.5891190440258,-122.343135902879
15:04:37,9/12/2023,"8","2",00:26:28,-3.62712,"26",56.44,0.1,"0","0",133.4,41,0.66,26.9833333333333,"0.126635228757582",1.85057174870876,0.80889704034471,1.49692201047605,47.5891194033471,-122.343134304577
15:04:38,9/12/2023,"8","2",00:26:29,-3.6576,"25",56.44,0.1,"0","0",133.6,41.2,0.63,27,"0.113127586622785",1.76645485104018,0.772128993056314,1.3639310054131,47.5891201219896,-122.343133239042
15:04:39,9/12/2023,"8","2",00:26:30,-3.6576,"25",56.44,0.1,"0","0",134,41.3,0.61,27.0166666666667,"0.164687556217267",1.71037691926113,0.747616961530717,1.27870679545027,47.5891215592745,-122.343132706274
15:04:40,9/12/2023,"8","2",00:26:31,-3.5052,"28",56.43,0.1,"0","0",134.2,41.4,0.72,27.0333333333333,"0.0893530551737538",2.01880554404592,0.882433134921502,1.78146090502935,47.589122277917,-122.343132173507
15:04:41,9/12/2023,"8","2",00:26:32,-3.2004,"28",56.44,0.1,"0","0",134.3,41.5,1.02,27.05,"0.0565637894239287",2.85997452073173,1.25011360780546,3.57529306634363,47.5891226372383,-122.343131640739
15:04:42,9/12/2023,"8","2",00:26:33,-3.13944,"28",56.46,0.1,"0","0",134.7,41.5,1.13,27.0666666666667,"0.15974155444393",3.16840314551652,1.38492978119625,4.38801587506169,47.5891240745232,-122.343131640739
15:04:43,9/12/2023,"8","2",00:26:34,-3.23088,"28",56.44,0.1,"0","0",135,41.4,1.09,27.0833333333333,"0.126325549700144",3.05624728195841,1.33590571814505,4.08285822003351,47.589125152487,-122.343132173507
15:04:44,9/12/2023,"8","2",00:26:35,-3.32232,"27",56.46,0.1,"0","0",135.1,41.2,1.02,27.1,"0.0895172784964559",2.85997452073173,1.25011360780546,3.57529306634363,47.5891255118082,-122.343133239042
15:04:45,9/12/2023,"8","2",00:26:36,-3.38328,"27",56.46,0.1,"0","0",135.2,41,0.96,27.1166666666667,"0.0895172804540581",2.69174072539456,1.17657751322867,3.16704160894107,47.5891258711294,-122.343134304577
15:04:46,9/12/2023,"8","2",00:26:37,-3.38328,"26",56.46,0.1,"0","0",135.4,41,0.96,27.1333333333333,"0.0798707762680094",2.69174072539456,1.17657751322867,3.16704160894107,47.5891265897719,-122.343134304577
15:04:47,9/12/2023,"8","2",00:26:38,-3.38328,"27",56.48,0.2,"0","0",135.5,41.3,0.94,27.15,"0.126635214649993",2.63566279361551,1.15206548170307,3.03645612593352,47.5891269490932,-122.343132706274
15:04:48,9/12/2023,"8","2",00:26:39,-3.3528,"28",56.44,0.2,"0","0",135.6,41.9,0.95,27.1666666666667,"0.243641957901856",2.66370175950504,1.16432149746587,3.10140522142938,47.5891273084144,-122.343129509669
15:04:49,9/12/2023,"8","2",00:26:40,-3.32232,"31",56.48,0.2,"0","0",135.7,42.4,0.94,27.1833333333333,"0.204231503514849",2.63566279361551,1.15206548170307,3.03645612593352,47.5891276677356,-122.343126845832
15:04:50,9/12/2023,"8","2",00:26:41,-3.32232,"30",56.46,0.2,"0","0",135.8,43,0.9,27.2,"0.243641952807997",2.5235069300574,1.10304141865188,2.78353266410836,47.5891280270569,-122.343123649227
15:04:51,9/12/2023,"8","2",00:26:42,-3.29184,"30",56.48,0.1,"0","0",136.1,43.4,0.86,27.2166666666667,"0.200068854165116",2.4113510664993,1.05401735560068,2.54160587453648,47.5891291050206,-122.343121518157
15:04:52,9/12/2023,"8","2",00:26:43,-3.29184,"30",56.48,0.1,"0","0",136.3,43.7,0.82,27.2333333333333,"0.144294775072404",2.29919520294119,1.00499329254949,2.31067575721786,47.5891298236631,-122.343119919854
15:04:53,9/12/2023,"8","2",00:26:44,-3.26136,"31",56.48,0.1,"0","0",136.4,43.9,0.87,27.25,"0.0895172725588651",2.43939003238882,1.06627337136348,2.6010566339057,47.5891301829843,-122.343118854319
15:04:54,9/12/2023,"8","2",00:26:45,-3.23088,"30",56.48,0.1,"0","0",136.6,43.9,0.88,27.2666666666667,"0.0798707801281818",2.46742899827835,1.07852938712628,2.66119468529076,47.5891309016268,-122.343118854319
15:04:55,9/12/2023,"8","2",00:26:46,-3.23088,"29",56.48,0.1,"0","0",136.9,43.9,0.9,27.2833333333333,"0.11980616460503",2.5235069300574,1.10304141865188,2.78353266410836,47.5891319795906,-122.343118854319
15:04:56,9/12/2023,"8","2",00:26:47,-3.2004,"29",56.48,0.1,"0","0",137.2,43.9,0.93,27.3,"0.119806166467609",2.60762382772598,1.13980946594027,2.97219432245349,47.5891330575543,-122.343118854319
15:04:57,9/12/2023,"8","2",00:26:48,-3.2004,"30",56.48,0.1,"0","0",137.4,44,0.94,27.3166666666667,"0.0893530499946518",2.63566279361551,1.15206548170307,3.03645612593352,47.5891337761968,-122.343118321552
15:04:58,9/12/2023,"8","2",00:26:49,-3.23088,"29",56.48,0.1,"0","0",137.8,44.2,0.78,27.3333333333333,"0.178706098435008",2.18703933938308,0.955969229498294,2.0907423121525,47.5891352134817,-122.343117256017
15:04:59,9/12/2023,"8","2",00:26:50,-3.26136,"29",56.48,0.1,"0","0",138,44.5,0.87,27.35,"0.144294765582979",2.43939003238882,1.06627337136348,2.6010566339057,47.5891359321242,-122.343115657714
15:05:00,9/12/2023,"8","2",00:26:51,-3.32232,"30",56.5,0.1,"0","0",138.2,44.7,0.83,27.3666666666667,"0.113127565878711",2.32723416883072,1.01724930831229,2.36737734852377,47.5891366507667,-122.343114592179
15:05:01,9/12/2023,"8","2",00:26:52,-3.32232,"29",56.48,0.1,"0","0",138.3,45,0.71,27.3833333333333,"0.126635192671481",1.9907665781564,0.870177119158703,1.73231952589756,47.5891370100879,-122.343112993877
15:05:02,9/12/2023,"8","2",00:26:53,-3.38328,"30",56.48,0.1,"0","0",138.5,45.2,0.73,27.4,"0.113127564825158",2.04684450993545,0.894689150684301,1.83128957617697,47.5891377287304,-122.343111928342
15:05:03,9/12/2023,"8","2",00:26:54,-3.3528,"29",56.48,0.1,"0","0",138.8,45.4,0.76,27.4166666666667,"0.144125024848873",2.13096140760403,0.931457197972697,1.9848993417148,47.5891388066942,-122.343110862807
15:05:04,9/12/2023,"8","2",00:26:55,-3.29184,"29",56.48,0.1,"0","0",139,45.6,0.79,27.4333333333333,"0.113127564625597",2.21507830527261,0.968225245261093,2.1446947353951,47.5891395253366,-122.343109797272
15:05:05,9/12/2023,"8","2",00:26:56,-3.26136,"29",56.48,0.1,"0","0",139.2,45.7,0.81,27.45,"0.0893530461405372",2.27115623705166,0.99273727678669,2.25466145792777,47.5891402439791,-122.343109264504
15:05:06,9/12/2023,"8","2",00:26:57,-3.23088,"29",56.48,0.1,"0","0",139.4,45.8,0.83,27.4666666666667,"0.0893530490076701",2.32723416883072,1.01724930831229,2.36737734852377,47.5891409626216,-122.343108731736
15:05:07,9/12/2023,"8","2",00:26:58,-3.23088,"29",56.48,0.1,"0","0",139.5,46,0.85,27.4833333333333,"0.0895172576138474",2.38331210060977,1.04176133983788,2.48284240718308,47.5891413219429,-122.343107666201
15:05:08,9/12/2023,"8","2",00:26:59,-3.23088,"28",56.48,0.1,"0","0",139.7,46.2,0.84,27.5,"0.113127561628432",2.35527313472024,1.02950532407509,2.42476623184551,47.5891420405853,-122.343106600666
15:05:09,9/12/2023,"8","2",00:27:00,-3.26136,"29",56.48,0.1,"0","0",139.8,46.5,0.82,27.5166666666667,"0.126635181054116",2.29919520294119,1.00499329254949,2.31067575721786,47.5891423999066,-122.343105002364
15:05:10,9/12/2023,"8","2",00:27:01,-3.26136,"29",56.48,0.1,"0","0",139.9,46.8,0.78,27.5333333333333,"0.126635180305227",2.18703933938308,0.955969229498294,2.0907423121525,47.5891427592278,-122.343103404061
